subgraph_id,seed_account,contains_laundering,graphsage_probability,confidence_tier,structural_signals_count,num_nodes,num_edges,total_flow,num_terminal_sinks
IBM_NEG_0342,B116_80EB2B490,0,0.0002,NORMAL,1,1,4,17756.54,0
IBM_NEG_0343,B8595_80E355BA0,0,0.4689,NORMAL,2,12,41,838916.96,3
IBM_NEG_0344,B44866_8114F0060,0,0.0002,NORMAL,1,1,4,8648.34,0
IBM_NEG_0345,B23833_802438510,0,0.0002,NORMAL,1,1,2,6.4,0
IBM_NEG_0346,B34692_814858DB0,0,0.0002,NORMAL,1,1,2,182268.94,0
IBM_NEG_0347,B126107_809D81970,0,0.6842,MEDIUM_CONFIDENCE,2,13,39,1059786.76,2
IBM_NEG_0348,B150363_8138C5140,0,0.0002,NORMAL,1,1,4,5822.38,0
IBM_NEG_0349,B36721_80632ABE0,0,0.0002,NORMAL,1,1,2,2765.1,0
IBM_NEG_0350,B18617_80C1411E0,0,0.2525,NORMAL,3,37,120,17074098.79,19
IBM_NEG_0351,B111491_80D54E120,0,0.1009,NORMAL,2,11,43,19474840.54,6
IBM_NEG_0352,B240229_80EDFA7B0,0,0.0002,NORMAL,1,1,2,58.38,0
IBM_NEG_0353,B346334_811006EB0,0,0.0002,NORMAL,1,1,2,33.98,0
IBM_NEG_0354,B16_8054010D0,0,0.3649,NORMAL,3,46,149,250989295.75,23
IBM_NEG_0355,B29089_80DE54330,0,0.0002,NORMAL,1,1,4,13489.82,0
IBM_NEG_0356,B21940_8082F2990,1,1.0,HIGH_CONFIDENCE,3,21532,91229,85618749457.51,8508
IBM_NEG_0357,B12_80BBC4A10,0,0.013,NORMAL,0,3,20,3720861.54,0
IBM_NEG_0358,B317528_8065BA610,0,0.0002,NORMAL,1,1,2,882694.28,0
IBM_NEG_0359,B1420_811E14980,0,0.2919,NORMAL,3,32,116,31199707.39,17
IBM_NEG_0360,B320249_80DEF29B0,0,0.0002,NORMAL,1,1,2,16545.12,0
IBM_NEG_0361,B10_80344B9B0,0,0.4011,NORMAL,2,20,77,6122931.54,8
IBM_NEG_0362,B326404_8114BBDE0,0,0.1257,NORMAL,1,2,6,10781.1,0
IBM_NEG_0363,B1674_809B0C970,0,0.2102,NORMAL,4,27,90,1960447.93,15
IBM_NEG_0364,B14387_812FB8DA0,0,0.4502,NORMAL,1,9,21,410262.58,3
IBM_NEG_0365,B18067_80467E970,1,1.0,HIGH_CONFIDENCE,3,1080,2229,3552231223.09,1060
IBM_NEG_0366,B119880_80798CDD0,0,0.6664,MEDIUM_CONFIDENCE,1,13,50,1821573.21,0
IBM_NEG_0367,B116425_80615A1B0,0,0.2138,NORMAL,3,39,98,2799345956.78,25
IBM_NEG_0368,B18180_813BB3170,0,0.0116,NORMAL,0,2,4,11455.22,0
IBM_NEG_0369,B218438_8108622B0,0,0.0282,NORMAL,0,4,18,5226038.76,0
IBM_NEG_0370,B13157_8054CFEA0,0,0.0002,NORMAL,1,1,4,7425431.58,0
IBM_NEG_0371,B24482_804393980,0,0.0002,NORMAL,1,1,4,10175.72,0
IBM_NEG_0372,B354506_814052F01,0,0.0002,NORMAL,1,1,2,1.29,0
IBM_NEG_0373,B34272_8068DC110,0,0.0002,NORMAL,1,1,2,48368.9,0
IBM_NEG_0374,B118_80DD93A20,1,1.0,HIGH_CONFIDENCE,4,1233,2614,1368704060.4,1210
IBM_NEG_0375,B4_8071AFD60,0,0.297,NORMAL,2,26,85,497585171.75,15
IBM_NEG_0376,B33873_8016B90B0,0,0.0002,NORMAL,1,1,2,11600.16,0
IBM_NEG_0377,B212_8083945B0,0,0.632,MEDIUM_CONFIDENCE,4,26,114,871022.5,1
IBM_NEG_0378,B1292_8003305E0,0,0.0002,NORMAL,1,1,2,33.28,0
IBM_NEG_0379,B40653_80F535400,0,0.2431,NORMAL,2,8,27,7311934.45,2
IBM_NEG_0380,B251369_8131DB380,0,0.0002,NORMAL,1,1,4,54226.14,0
IBM_NEG_0381,B328222_80BD36F00,0,0.0002,NORMAL,1,1,2,12305.8,0
IBM_NEG_0382,B122055_809900320,0,0.0002,NORMAL,1,1,2,48.84,0
IBM_NEG_0383,B19329_8085AA8C0,0,0.9948,HIGH_CONFIDENCE,2,2,4,9489.06,1
IBM_NEG_0384,B214322_807939360,0,0.0002,NORMAL,1,1,2,18795.36,0
IBM_NEG_0385,B32059_813EE39D0,0,0.0002,NORMAL,1,1,2,20.76,0
IBM_NEG_0386,B34183_80E77E4B0,0,0.0002,NORMAL,1,1,2,40.76,0
IBM_NEG_0387,B23_800528E10,0,0.0002,NORMAL,1,1,2,3120.1,0
IBM_NEG_0388,B32438_801E610F0,0,0.0002,NORMAL,1,1,2,12757.12,0
IBM_NEG_0389,B27288_80DD507A0,1,1.0,HIGH_CONFIDENCE,3,5846,12010,7276744325.39,5835
IBM_NEG_0390,B18549_80DE94DB0,1,1.0,HIGH_CONFIDENCE,4,9608,20026,12655129480.97,9591
IBM_NEG_0391,B214_80927DC10,0,0.2461,NORMAL,2,17,85,2089526.81,4
IBM_NEG_0392,B114590_8057A1EA0,0,0.0002,NORMAL,1,1,2,22354.14,0
IBM_NEG_0393,B111491_804836BB0,0,0.0002,NORMAL,1,1,4,5563.76,0
IBM_NEG_0394,B13327_8086BF820,1,1.0,HIGH_CONFIDENCE,3,21539,91248,85618736675.63,8514
IBM_NEG_0395,B230744_81205C330,1,1.0,HIGH_CONFIDENCE,3,968,1996,1283461925.13,963
IBM_NEG_0396,B10_811778430,0,0.0002,NORMAL,1,1,4,212.48,0
IBM_NEG_0397,B11056_8010430F0,0,0.0927,NORMAL,1,13,54,2272279.77,5
IBM_NEG_0398,B310497_80C3B0980,0,0.0402,NORMAL,1,2,4,1410171.62,0
IBM_NEG_0399,B217_80FD33210,0,0.0116,NORMAL,0,2,4,388528.54,0
IBM_NEG_0400,B39820_8039C8AE0,0,0.0944,NORMAL,2,8,21,4016525855.32,4
IBM_NEG_0401,B28_80A27BA90,0,0.1644,NORMAL,1,12,47,1843043.53,4
IBM_NEG_0402,B2467_81255CE20,0,0.0002,NORMAL,1,1,2,21.72,0
IBM_NEG_0403,B135104_80D5C9120,0,0.0002,NORMAL,1,1,4,2488439.26,0
IBM_NEG_0404,B33539_80180FD10,0,0.0002,NORMAL,1,1,2,96.22,0
IBM_NEG_0405,B33624_80B6048A0,0,0.0002,NORMAL,1,1,2,4090.92,0
IBM_NEG_0406,B134117_80CA1FF10,0,0.059,NORMAL,1,8,41,26241372.76,4
IBM_NEG_0407,B20898_80988CC90,0,0.0002,NORMAL,1,1,4,12414484.82,0
IBM_NEG_0408,B33766_8068FA710,0,0.0402,NORMAL,1,2,4,6710.32,0
IBM_NEG_0409,B22758_801C619B0,0,0.7087,MEDIUM_CONFIDENCE,1,4,15,6408174.63,0
IBM_NEG_0410,B7_807685320,0,0.0002,NORMAL,1,1,4,24976659.44,0
IBM_NEG_0411,B4766_80A391D10,0,0.1276,NORMAL,3,22,90,6968873.4,10
IBM_NEG_0412,B34215_80C9DF190,0,0.9976,HIGH_CONFIDENCE,3,555,1132,12618668577.03,543
IBM_NEG_0413,B16031_80FE79D40,0,0.6791,MEDIUM_CONFIDENCE,2,7,25,2874718.99,1
IBM_NEG_0414,B37089_80A677050,0,0.0002,NORMAL,1,1,2,12078.82,0
IBM_NEG_0415,B13037_8021DB810,1,1.0,HIGH_CONFIDENCE,4,9604,19995,12655204498.38,9590
IBM_NEG_0416,B137218_80E868EB0,1,1.0,HIGH_CONFIDENCE,3,1200,2523,1369523742.4,1185
IBM_NEG_0417,B15_80ADBBCE0,0,0.0899,NORMAL,1,4,24,354980.24,0
IBM_NEG_0418,B45862_81361BF00,0,0.0002,NORMAL,1,1,2,33398.94,0
IBM_NEG_0419,B5365_802DCF3E0,1,1.0,HIGH_CONFIDENCE,4,5851,12028,7279255897.89,5838
IBM_NEG_0420,B338640_80E5C5190,0,0.0002,NORMAL,1,1,2,12238.02,0
IBM_NEG_0421,B27755_80A9D2D20,0,0.0002,NORMAL,1,1,2,2923.74,0
IBM_NEG_0422,B111425_8087E89F0,0,0.0103,NORMAL,1,2,6,1628.52,0
IBM_NEG_0423,B15231_80D480CA0,0,0.3805,NORMAL,2,11,45,2843451.5,1
IBM_NEG_0424,B7042_80B29DD70,0,0.1462,NORMAL,1,14,54,5958975.63,5
IBM_NEG_0425,B26463_80DEFFF00,1,1.0,HIGH_CONFIDENCE,3,12797,54214,29716797337.51,4999
IBM_NEG_0426,B39678_80EACB9E0,0,0.0002,NORMAL,1,1,2,170002.62,0
IBM_NEG_0427,B10709_807B9DA40,0,0.6667,MEDIUM_CONFIDENCE,4,86,317,65777096.72,6
IBM_NEG_0428,B20226_811998020,0,0.0002,NORMAL,1,1,2,42.62,0
IBM_NEG_0429,B218783_8074C7390,0,0.0002,NORMAL,1,1,4,334496.68,0
IBM_NEG_0430,B116843_8063A10E0,0,0.6218,MEDIUM_CONFIDENCE,2,12,48,736664664.29,3
IBM_NEG_0431,B2439_80324DC10,0,0.0002,NORMAL,1,1,2,16443.48,0
IBM_NEG_0432,B48526_811D7C6A0,0,0.2815,NORMAL,1,2,8,871062.06,0
IBM_NEG_0433,B320399_8076CCD70,0,0.0002,NORMAL,1,1,2,15119.66,0
IBM_NEG_0434,B21813_811A31180,0,0.0002,NORMAL,1,1,2,1577734.48,0
IBM_NEG_0435,B122545_80A8812A0,0,0.0002,NORMAL,1,1,2,88.32,0
IBM_NEG_0436,B34266_813118800,0,0.0002,NORMAL,1,1,2,758.12,0
IBM_NEG_0437,B17400_80C548680,0,0.1135,NORMAL,1,21,89,4991207.57,8
IBM_NEG_0438,B339573_80EADBF00,0,0.0002,NORMAL,1,1,2,9123.16,0
IBM_NEG_0439,B15747_80F95BC50,0,0.0002,NORMAL,1,1,2,2206.1,0
IBM_NEG_0440,B243614_8109B5130,0,0.0002,NORMAL,1,1,2,105.9,0
IBM_NEG_0441,B119880_8147FDB90,0,0.0002,NORMAL,1,1,2,157427.94,0
IBM_NEG_0442,B53744_8140DD571,0,0.0002,NORMAL,1,1,4,15.94,0
IBM_NEG_0443,B33759_80CB26E70,0,0.0002,NORMAL,1,1,4,17166503.18,0
IBM_NEG_0444,B249118_812222040,0,0.3769,NORMAL,1,22,73,5349714.67,7
IBM_NEG_0445,B248857_811C3EBF0,0,0.113,NORMAL,1,12,42,833153.58,6
IBM_NEG_0446,B138335_80E287E70,0,0.3136,NORMAL,4,58,224,58825068.91,33
IBM_NEG_0447,B21387_801349880,0,0.3448,NORMAL,4,44,168,208103031.06,22
IBM_NEG_0448,B238387_811AF5F60,0,0.0115,NORMAL,1,2,12,183693.14,0
IBM_NEG_0449,B19542_807606340,0,0.5517,MEDIUM_CONFIDENCE,1,10,27,7364254.82,3
IBM_NEG_0450,B216645_8081B0C30,0,0.1257,NORMAL,1,2,6,142248.12,0
IBM_NEG_0451,B3229_805A9C7B0,0,0.1125,NORMAL,2,21,57,6714147.19,12
IBM_NEG_0452,B344042_810CDBF80,0,0.1257,NORMAL,1,2,6,14629.8,0
IBM_NEG_0453,B3149_80B41C450,0,0.2785,NORMAL,3,28,115,3561244.18,5
IBM_NEG_0454,B124_813755AD1,0,0.1129,NORMAL,2,13,54,887.42,7
IBM_NEG_0455,B348635_811F33820,0,0.0002,NORMAL,1,1,2,3876.44,0
IBM_NEG_0456,B149030_812AAC330,0,0.1113,NORMAL,2,12,56,8003426.5,2
IBM_NEG_0457,B21575_801A89280,0,0.0609,NORMAL,1,8,42,16828422.97,2
IBM_NEG_0458,B1916_80281B730,1,1.0,HIGH_CONFIDENCE,4,5847,12018,7280658968.59,5834
IBM_NEG_0459,B316821_8061ABC50,0,0.0002,NORMAL,1,1,2,191155.84,0
IBM_NEG_0460,B21884_80812A400,1,1.0,HIGH_CONFIDENCE,3,2117,8954,5852275577.49,819
IBM_NEG_0461,B48526_81240F7B0,0,0.8586,HIGH_CONFIDENCE,2,9,29,2909601.49,1
IBM_NEG_0462,B33301_80CCA5630,0,0.0002,NORMAL,1,1,2,3463.76,0
IBM_NEG_0463,B9482_80D32DBE0,1,1.0,HIGH_CONFIDENCE,3,21530,91217,85618490224.13,8509
IBM_NEG_0464,B29685_80C5A42F0,0,0.2912,NORMAL,2,19,77,14945864.67,6
IBM_NEG_0465,B13659_80594ADF0,0,0.0002,NORMAL,1,1,2,53366431.92,0
IBM_NEG_0466,B1024_800DA99A0,0,0.2265,NORMAL,4,86,310,121194009.64,36
IBM_NEG_0467,B2385_80932D010,0,0.3353,NORMAL,3,28,108,153438036.73,12
IBM_NEG_0468,B316346_805F1FD80,0,0.0002,NORMAL,1,1,2,20965.36,0
IBM_NEG_0469,B1_808BA5C50,0,0.2362,NORMAL,2,14,56,21022244.04,1
IBM_NEG_0470,B232154_80BC23A20,0,0.0002,NORMAL,1,1,4,2974.0,0
IBM_NEG_0471,B354361_814683CD1,0,0.0002,NORMAL,1,1,2,0.11,0
IBM_NEG_0472,B318948_807162F70,0,0.0402,NORMAL,1,2,4,1940931.02,0
IBM_NEG_0473,B35520_80D6CCF10,1,0.991,HIGH_CONFIDENCE,4,399,891,1108579788.11,373
IBM_NEG_0474,B23691_80A8D7210,0,0.0002,NORMAL,1,1,2,9753.08,0
IBM_NEG_0475,B4766_80239BD80,0,0.0002,NORMAL,1,1,4,2697937.94,0
IBM_NEG_0476,B29788_8076C3110,0,0.1965,NORMAL,3,23,95,28142697.03,9
IBM_NEG_0477,B17327_800E2F030,0,0.3704,NORMAL,1,2,10,91299.0,0
IBM_NEG_0478,B13029_805E86600,1,1.0,HIGH_CONFIDENCE,3,2184,8957,450194403697.81,889
IBM_NEG_0479,B239604_80EE120D0,1,1.0,HIGH_CONFIDENCE,3,2696,11187,6383005515.17,1033
IBM_NEG_0480,B1024_8075CCAF0,0,0.0914,NORMAL,1,6,29,1202967.36,1
IBM_NEG_0481,B214529_805EA5850,0,0.0002,NORMAL,1,1,4,2929986.04,0
IBM_NEG_0482,B3489_80205B940,0,0.1142,NORMAL,1,7,34,1432757.4,0
IBM_NEG_0483,B21174_8102A87A0,0,0.0002,NORMAL,1,1,2,30.54,0
IBM_NEG_0484,B410_80B5C47C0,1,1.0,HIGH_CONFIDENCE,3,12804,54241,29718797198.95,5002
IBM_NEG_0485,B339181_80FC961B0,0,0.0002,NORMAL,1,1,2,17945.2,0
IBM_NEG_0486,B338824_80E3A68B0,0,0.0002,NORMAL,1,1,2,71549.94,0
IBM_NEG_0487,B28733_80A885520,1,1.0,HIGH_CONFIDENCE,3,21547,91296,85628222150.5,8518
IBM_NEG_0488,B10_8030ADE30,0,0.182,NORMAL,2,5,15,129169.89,1
IBM_NEG_0489,B14325_80C7A0600,0,0.0002,NORMAL,1,1,2,4877.54,0
IBM_NEG_0490,B244192_8115CB540,0,0.2349,NORMAL,1,19,69,32897283.12,8
IBM_NEG_0491,B22758_811A91AE0,1,1.0,HIGH_CONFIDENCE,4,12801,54238,29717822781.08,4999
IBM_NEG_0492,B210261_80410DA20,0,0.2923,NORMAL,2,21,78,699778248.16,9
IBM_NEG_0493,B15040_80BCBFF70,1,1.0,HIGH_CONFIDENCE,4,9605,20025,12656954180.6,9590
IBM_NEG_0494,B2385_8023677B0,0,0.4159,NORMAL,4,69,226,75539567.95,30
IBM_NEG_0495,B217641_806B9D700,0,0.2987,NORMAL,2,13,43,593941111.42,6
IBM_NEG_0496,B19593_80BE709A0,1,1.0,HIGH_CONFIDENCE,4,1054,2158,3508932207.83,1049
IBM_NEG_0497,B13265_8062C4110,1,1.0,HIGH_CONFIDENCE,4,5852,12050,7349203159.32,5835
IBM_NEG_0498,B10232_81365E430,0,0.047,NORMAL,0,3,14,11017.34,0
IBM_NEG_0499,B118_80EF1D3A0,0,0.5023,MEDIUM_CONFIDENCE,3,40,145,15380932.76,14
IBM_NEG_0500,B211_80D5B8E00,1,0.9933,HIGH_CONFIDENCE,4,376,800,1096490244.24,366
IBM_NEG_0501,B20_8026775E0,0,0.3299,NORMAL,4,44,187,70407140.8,13
IBM_NEG_0502,B116904_806D654B0,0,0.0002,NORMAL,1,1,2,439699.46,0
IBM_NEG_0503,B15040_80824C960,0,0.4952,NORMAL,4,24,107,17119994.51,4
IBM_NEG_0504,B21381_80DB175B0,1,1.0,HIGH_CONFIDENCE,3,1055,2164,3500943492.87,1049
IBM_NEG_0505,B11813_803160B00,0,0.4849,NORMAL,2,16,58,2452385.1,8
IBM_NEG_0506,B346957_8112F5DE0,1,1.0,HIGH_CONFIDENCE,4,962,2004,2674133572.79,955
IBM_NEG_0507,B313023_80564F680,0,0.0402,NORMAL,1,2,4,6155212.0,0
IBM_NEG_0508,B219449_80C8896A0,0,0.4749,NORMAL,2,17,56,3608115.44,5
IBM_NEG_0509,B146245_813D38AD0,0,0.3709,NORMAL,1,6,12,314509.81,1
IBM_NEG_0510,B117070_806F94360,0,0.0002,NORMAL,1,1,2,5493417.52,0
IBM_NEG_0511,B23833_8051622E0,0,0.0758,NORMAL,1,11,45,11885701.7,5
IBM_NEG_0512,B22575_80842C750,0,0.282,NORMAL,1,22,88,18602008.02,5
IBM_NEG_0513,B47337_812589B20,0,0.003,NORMAL,0,3,14,1840906.1,0
IBM_NEG_0514,B5627_8035AC890,0,0.0133,NORMAL,0,3,14,1450726.86,0
IBM_NEG_0515,B122086_80843AC70,0,0.5172,MEDIUM_CONFIDENCE,2,17,63,57541578.26,3
IBM_NEG_0516,B3242_804493F00,0,0.1835,NORMAL,2,19,71,6903822.85,8
IBM_NEG_0517,B17425_804000FC0,0,0.0002,NORMAL,1,1,4,179.64,0
IBM_NEG_0518,B231744_80BF083B0,0,0.0002,NORMAL,1,1,4,1471110.22,0
IBM_NEG_0519,B212_808B09100,0,0.0002,NORMAL,1,1,2,40.14,0
IBM_NEG_0520,B16354_80EC382C0,0,0.1093,NORMAL,1,9,45,1272138.21,1
IBM_NEG_0521,B15_803A88990,0,0.4546,NORMAL,4,28,104,846642133.18,8
IBM_NEG_0522,B14804_806A84F20,1,1.0,HIGH_CONFIDENCE,3,9617,20049,12663734709.65,9596
IBM_NEG_0523,B21940_805A6FF60,0,0.0002,NORMAL,1,1,4,33579.14,0
IBM_NEG_0524,B11405_80149D030,0,0.4783,NORMAL,4,45,166,86516401.55,21
IBM_NEG_0525,B225_813C59511,0,0.0002,NORMAL,1,1,2,0.43,0
IBM_NEG_0526,B342073_80F83BAB0,0,0.0002,NORMAL,1,1,2,1786.2,0
IBM_NEG_0527,B25981_802314680,0,0.6148,MEDIUM_CONFIDENCE,4,29,119,4069414.05,11
IBM_NEG_0528,B28237_80ADD9A00,0,0.9936,HIGH_CONFIDENCE,3,729,1520,519930777.87,710
IBM_NEG_0529,B235319_80CD6CC80,0,0.0002,NORMAL,1,1,2,1535680.04,0
IBM_NEG_0530,B4403_804189F10,1,1.0,HIGH_CONFIDENCE,3,9610,20021,12662404603.64,9596
IBM_NEG_0531,B220572_808648D60,0,0.0002,NORMAL,1,1,4,91873.12,0
IBM_NEG_0532,B215897_80616FAE0,1,1.0,HIGH_CONFIDENCE,3,9603,20005,12660766685.43,9590
IBM_NEG_0533,B210431_812C6F600,0,0.5583,MEDIUM_CONFIDENCE,3,34,132,576584.81,3
IBM_NEG_0534,B1241_805A43EC0,0,0.0002,NORMAL,1,1,2,8783.86,0
IBM_NEG_0535,B33759_80C73F9D0,0,0.0002,NORMAL,1,1,2,700510.52,0
IBM_NEG_0536,B16941_8088FE2F0,0,0.0002,NORMAL,1,1,2,19.32,0
IBM_NEG_0537,B513_8003F6D20,0,0.1667,NORMAL,1,16,65,34834549.07,8
IBM_NEG_0538,B343879_81019FCF0,0,0.0002,NORMAL,1,1,2,18852.5,0
IBM_NEG_0539,B22828_8096DF970,0,0.0002,NORMAL,1,1,2,1393858.48,0
IBM_NEG_0540,B326798_80D0411C0,0,0.3288,NORMAL,2,6,15,20965033.7,2
IBM_NEG_0541,B11813_802C40A20,1,1.0,HIGH_CONFIDENCE,4,9619,20072,12738225192.14,9597
IBM_NEG_0542,B115363_80E74B470,0,0.2479,NORMAL,1,4,18,259510.96,1
IBM_NEG_0543,B315341_81471F4B0,0,0.0002,NORMAL,1,1,2,22032.96,0
IBM_NEG_0544,B21749_802F4CCD0,0,0.8439,MEDIUM_CONFIDENCE,1,17,31,638678.3,2
IBM_NEG_0545,B339719_80FB7FCC0,0,0.0002,NORMAL,1,1,2,13.72,0
IBM_NEG_0546,B339585_80F36C3B0,0,0.0002,NORMAL,1,1,2,1719.16,0
IBM_NEG_0547,B8771_80FECA400,1,0.2358,NORMAL,1,14,58,1660555.27,4
IBM_NEG_0548,B343701_810018FD0,0,0.3381,NORMAL,2,12,37,23239026.07,5
IBM_NEG_0549,B7478_803324150,1,1.0,HIGH_CONFIDENCE,3,9615,20078,12657289037.24,9594
IBM_NEG_0550,B45000_810A58B60,0,0.0013,NORMAL,0,2,12,24661.92,0
IBM_NEG_0551,B16163_804175100,0,0.1533,NORMAL,1,16,76,3758858.76,2
IBM_NEG_0552,B1490_802A577A0,0,0.0002,NORMAL,1,1,2,19.36,0
IBM_NEG_0553,B30775_80D388AB0,0,0.0002,NORMAL,1,1,4,1314.1,0
IBM_NEG_0554,B144735_8117DA750,0,0.0002,NORMAL,1,1,4,38713.98,0
IBM_NEG_0555,B11405_80D422300,0,0.0002,NORMAL,1,1,4,12289.54,0
IBM_NEG_0556,B30465_8136D5910,1,1.0,HIGH_CONFIDENCE,3,9619,20065,12706251375.19,9602
IBM_NEG_0557,B311299_8127667E0,0,0.0002,NORMAL,1,1,2,17467.54,0
IBM_NEG_0558,B216645_810B38CB0,0,0.638,MEDIUM_CONFIDENCE,2,8,29,1131518.58,2
IBM_NEG_0559,B315228_80D68E0A0,0,0.0002,NORMAL,1,1,2,319059.32,0
IBM_NEG_0560,B16792_8061BA770,0,0.3401,NORMAL,1,13,47,520871570.44,5
IBM_NEG_0561,B7042_80E082690,0,0.1253,NORMAL,2,9,23,40556098.64,4
IBM_NEG_0562,B2467_80C232B80,0,0.0002,NORMAL,1,1,4,14467.2,0
IBM_NEG_0563,B2053_804E46240,0,0.532,MEDIUM_CONFIDENCE,1,8,23,2345389.06,2
IBM_NEG_0564,B8798_8051B2F80,0,0.6312,MEDIUM_CONFIDENCE,4,106,391,476571083.36,6
IBM_NEG_0565,B9_80712FC40,0,0.0982,NORMAL,0,6,32,70813321.47,0
IBM_NEG_0566,B32968_8040A7EF0,0,0.0002,NORMAL,1,1,2,558.64,0
IBM_NEG_0567,B154662_8146AD6E1,0,0.0015,NORMAL,0,2,10,62.55,0
IBM_NEG_0568,B35965_80264EED0,0,0.0779,NORMAL,1,3,6,12269.64,0
IBM_NEG_0569,B5394_8021D5AF0,0,0.0002,NORMAL,1,1,2,1429.72,0
IBM_NEG_0570,B110836_813293170,0,0.5478,MEDIUM_CONFIDENCE,1,4,8,4410.26,0
IBM_NEG_0571,B125607_809CF48A0,0,0.4079,NORMAL,3,26,79,38434703.35,11
IBM_NEG_0572,B35103_805E0B190,0,0.0002,NORMAL,1,1,2,29148.54,0
IBM_NEG_0573,B1024_801E5F680,0,0.0929,NORMAL,3,40,129,37142742.43,22
IBM_NEG_0574,B3144_80E0B6050,0,0.236,NORMAL,1,13,53,804847.05,2
IBM_NEG_0575,B128684_80BCB4550,0,0.0002,NORMAL,1,1,2,37.08,0
IBM_NEG_0576,B24922_8091C9F40,0,0.0002,NORMAL,1,1,4,200.88,0
IBM_NEG_0577,B1244_800871D00,0,0.0909,NORMAL,1,2,10,3893469.38,0
IBM_NEG_0578,B22205_801163EE1,0,0.7807,HIGH_CONFIDENCE,2,2,2,0.0,1
IBM_NEG_0579,B321706_807F043A0,0,0.1257,NORMAL,1,2,6,41271524.1,0
IBM_NEG_0580,B17729_8056E6990,1,1.0,HIGH_CONFIDENCE,4,21533,91227,85618549367.79,8508
IBM_NEG_0581,B5_80883BA80,0,0.0002,NORMAL,1,1,2,828.28,0
IBM_NEG_0582,B333057_80C08A4A0,0,0.0002,NORMAL,1,1,2,1403161.72,0
IBM_NEG_0583,B24779_809DC71B0,0,0.201,NORMAL,1,16,55,7833384.89,5
IBM_NEG_0584,B11471_8103BA150,0,0.0024,NORMAL,0,2,10,6632579.44,0
IBM_NEG_0585,B38132_811A04740,0,0.6947,MEDIUM_CONFIDENCE,2,9,27,123927.84,1
IBM_NEG_0586,B347424_812123460,0,0.0002,NORMAL,1,1,2,20200.64,0
IBM_NEG_0587,B31799_8144D84A0,0,0.121,NORMAL,1,6,27,262511.64,2
IBM_NEG_0588,B15863_8037314D0,0,0.7959,HIGH_CONFIDENCE,4,37,134,13909564.36,1
IBM_NEG_0589,B8_809F41650,0,0.3307,NORMAL,1,8,19,19790834.3,3
IBM_NEG_0590,B17861_80C7D1C80,0,0.1697,NORMAL,3,24,94,474937968.91,10
IBM_NEG_0591,B20_802283CB0,0,0.1217,NORMAL,2,4,28,5703607.1,1
IBM_NEG_0592,B131086_80CD61610,0,0.0002,NORMAL,1,1,2,66197.04,0
IBM_NEG_0593,B6156_80C2507B0,0,0.0002,NORMAL,1,1,2,1347.22,0
IBM_NEG_0594,B331639_80B7CA050,0,0.0002,NORMAL,1,1,2,4785.28,0
IBM_NEG_0595,B5140_8063D4060,0,0.0002,NORMAL,1,1,2,28.86,0
IBM_NEG_0596,B3045_80865F9A0,0,0.0002,NORMAL,1,1,4,1038.46,0
IBM_NEG_0597,B142183_80FB14BC0,0,0.0043,NORMAL,0,2,8,29472.76,0
IBM_NEG_0598,B11474_8034D8690,0,0.0002,NORMAL,1,1,4,9448.44,0
IBM_NEG_0599,B11318_800B1F120,0,0.0002,NORMAL,1,1,2,23.06,0
IBM_NEG_0600,B213_8096A07E0,0,0.0036,NORMAL,0,2,6,102613.5,0
IBM_NEG_0601,B3242_803BE8C60,0,0.0002,NORMAL,1,1,2,419192.54,0
IBM_NEG_0602,B213005_80607CD10,0,0.0002,NORMAL,1,1,2,16850.52,0
IBM_NEG_0603,B10_80D86F2D0,0,0.0002,NORMAL,1,1,2,208732.72,0
IBM_NEG_0604,B14325_80CBDF930,1,1.0,HIGH_CONFIDENCE,3,9607,20034,12664613656.34,9591
IBM_NEG_0605,B111121_8055B0B10,0,0.1608,NORMAL,1,13,50,1157320.86,5
IBM_NEG_0606,B39192_80D4C4660,0,0.1257,NORMAL,1,2,6,7548264.04,0
IBM_NEG_0607,B39556_80EC9EC80,0,0.0544,NORMAL,3,23,107,3787631.74,10
IBM_NEG_0608,B232304_80EFD8CD0,0,0.0015,NORMAL,0,2,10,1064903.24,0
IBM_NEG_0609,B311395_80E934400,0,0.0002,NORMAL,1,1,2,321356.6,0
IBM_NEG_0610,B22_805EEE780,0,0.537,MEDIUM_CONFIDENCE,1,17,45,243147663.1,5
IBM_NEG_0611,B23_802572690,0,0.1458,NORMAL,1,17,72,7475396.68,9
IBM_NEG_0612,B3_804B0DF40,1,1.0,HIGH_CONFIDENCE,4,945,1977,121431668884.32,938
IBM_NEG_0613,B21745_804338A30,0,0.0002,NORMAL,1,1,2,4564.06,0
IBM_NEG_0614,B333041_80C680FF0,0,0.0002,NORMAL,1,1,2,115831.94,0
IBM_NEG_0615,B16109_802ABA860,0,0.2138,NORMAL,4,29,115,12094612.81,19
IBM_NEG_0616,B795_800F5FF10,0,0.0002,NORMAL,1,1,2,4710.62,0
IBM_NEG_0617,B225_813CD83A1,0,0.1895,NORMAL,2,9,39,335.49,2
IBM_NEG_0618,B116425_806321330,0,0.0002,NORMAL,1,1,2,25339.12,0
IBM_NEG_0619,B10_8003DCA30,0,0.5212,MEDIUM_CONFIDENCE,2,19,56,286889.59,11
IBM_NEG_0620,B11296_81312EDF0,0,0.0002,NORMAL,1,1,4,324105.5,0
