complaint_id,embedding_001,embedding_002,embedding_003,embedding_004,embedding_005,embedding_006,embedding_007,embedding_008,embedding_009,embedding_010,embedding_011,embedding_012,embedding_013,embedding_014,embedding_015,embedding_016,embedding_017,embedding_018,embedding_019,embedding_020,embedding_021,embedding_022,embedding_023,embedding_024,embedding_025,embedding_026,embedding_027,embedding_028,embedding_029,embedding_030,embedding_031,embedding_032,embedding_033,embedding_034,embedding_035,embedding_036,embedding_037,embedding_038,embedding_039,embedding_040,embedding_041,embedding_042,embedding_043,embedding_044,embedding_045,embedding_046,embedding_047,embedding_048,embedding_049,embedding_050,embedding_051,embedding_052,embedding_053,embedding_054,embedding_055,embedding_056,embedding_057,embedding_058,embedding_059,embedding_060,embedding_061,embedding_062,embedding_063,embedding_064
C000391,0.023644118,0.0,1.2499992,1.8035618,1.9456387,0.3774886,2.0682428,0.6770716,1.646127,0.004129964,0.8105147,1.9090317,1.5370847,1.2507619,1.4594376,0.0,1.5279549,0.9574388,1.7609452,0.0,0.0,0.0,0.5488037,0.0,1.0619538,1.2863233,0.7987276,1.1207949,0.020466842,1.3347123,1.3585408,0.0,1.2518189,1.3460847,2.1278172,2.1274626,2.3362563,1.8605694,0.0,1.9105858,2.2205381,0.0,0.6252239,1.0133809,1.8001899,1.9747379,1.0801353,0.0,1.418817,0.8958792,1.5629185,2.1341949,1.144978,1.8791022,0.0005947975,2.0411937,0.8104347,2.2655923,1.6931792,2.557691,0.0,0.5251658,0.008472109,1.2449416
C000392,0.16610865,0.0,0.18030019,0.55653805,2.279113,0.0035127152,0.9929998,1.6760244,0.41475716,0.12920447,0.078370124,0.4301704,2.652988,2.493173,2.688636,0.0,0.294153,0.03867763,0.26850358,0.0,0.0,0.0,1.3628759,0.0,0.14872687,2.4252255,2.0504217,2.1635737,0.00067167915,2.271289,0.36452094,0.0,0.17436747,2.9261742,1.2479156,1.3959986,2.2406826,2.1480057,0.0,0.6662837,1.6768974,0.0,1.6119522,1.904945,0.08641306,2.992446,0.13439117,0.1175943,2.8943527,2.211257,0.22033,1.9491581,0.10920993,0.7379377,0.06494776,2.3543375,1.927062,0.5967557,0.58086425,2.4033349,0.0,1.3245066,0.0,0.01452744
C000393,0.020756803,0.0,2.3037405,3.059256,2.4783008,0.92914575,3.1574717,0.4148544,2.9039712,0.00062504155,1.7627488,3.148684,1.5628583,1.212772,1.4033924,0.0,2.8547437,1.7770903,3.1469524,0.013024794,0.0,0.0,0.41529647,0.0,2.1167805,1.0298276,0.600755,0.9047913,0.0383854,1.2972958,2.4189038,0.0,2.4423358,1.277344,3.3454232,3.0463302,3.2550702,2.2201734,0.00991305,2.88446,3.4149818,0.0,0.47927937,0.8463626,3.2219758,2.0420141,2.140611,0.0028172964,1.135462,0.65939987,2.547968,3.1042137,2.2563884,3.0126736,0.0,2.5719218,0.6574752,3.6898243,2.920881,3.6586933,0.0,0.30270347,0.022730157,2.3702383
C000394,0.729636,0.0,0.0,0.0,2.5039473,0.0,0.12996747,2.6750698,0.0,0.36901152,0.0,0.0,3.1163478,2.4377117,3.2856114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8649074,0.0,0.0,2.5592787,2.6460888,2.8561447,0.013140261,2.5320082,0.0,0.0,0.0,2.5744147,0.5698613,0.7027937,2.1129594,2.408655,0.0,0.0,1.4187118,0.0,2.2324708,2.2325616,0.0,3.1136608,0.0,0.17093569,3.9270272,3.0442824,0.0,1.7120422,0.0,0.0,0.15815073,2.9256446,2.29116,0.0,0.0,1.8554947,0.0,2.0361338,0.0,0.0
C000395,0.7126652,0.0,0.0,0.0,2.5187683,0.0,0.088536754,2.649239,0.0,0.36728364,0.0,0.0,3.0784836,2.3946187,3.263307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8477446,0.0,0.0,2.5528007,2.633907,2.8096771,0.020215929,2.4887114,0.0,0.0,0.0,2.5265925,0.5902107,0.70297605,2.109201,2.4144514,0.0,0.0,1.3987026,0.0,2.2452548,2.1779268,0.0,3.1184452,0.0,0.1744434,3.9021385,3.034002,0.0,1.6975703,0.0,0.0,0.16451249,2.9182875,2.2713637,0.0,0.0,1.8123775,0.0,2.012171,0.0,0.0
C000396,0.81192553,0.0,0.0,0.0,2.434763,0.0,0.38136184,2.8160632,0.0,0.36757368,0.0,0.0,3.3519561,2.7065053,3.4208841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9609574,0.0,0.0,2.6066117,2.7208223,3.1430125,0.0,2.8064985,0.0,0.0,0.0,2.8606148,0.45947284,0.729168,2.1429167,2.3953414,0.0,0.0,1.5574709,0.0,2.140359,2.5853722,0.0,3.0873787,0.0,0.13060932,4.0913877,3.086752,0.0,1.8114393,0.0,0.0,0.11778076,2.9736452,2.4173107,0.0,0.0,2.1173444,0.0,2.1745746,0.0,0.0
C000397,0.7853573,0.0,0.0,0.0,2.4570394,0.0,0.29754865,2.769497,0.0,0.3685644,0.0,0.0,3.2729146,2.6162298,3.3754907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9291388,0.0,0.0,2.5904987,2.6957889,3.0472693,0.0,2.7145214,0.0,0.0,0.0,2.7652018,0.4959538,0.7191893,2.1327097,2.3988426,0.0,0.0,1.5102464,0.0,2.1717184,2.4667418,0.0,3.0961123,0.0,0.1448403,4.035877,3.073374,0.0,1.777867,0.0,0.0,0.13138638,2.9572942,2.374789,0.0,0.0,2.0300555,0.0,2.1286874,0.0,0.0
C000398,0.2146824,0.0,0.0,0.15284699,2.8442185,0.0,0.8375842,2.291202,0.0,0.15697387,0.0,0.0,2.942628,3.037878,3.363102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7859645,0.0,0.0,3.007552,2.847698,2.7992558,0.004260868,2.6736288,0.0,0.0,0.0,3.250701,1.0610108,1.389886,2.4098852,2.6265106,0.0,0.31460166,1.752738,0.0,2.027412,2.1875925,0.009273661,3.4739468,0.0,0.093023255,3.674438,2.851071,0.0,1.9764838,0.0,0.47379705,0.0932568,2.8309884,2.3819613,0.15372872,0.0,2.4168384,0.0,1.6972253,0.0,0.0
C000399,0.00896694,0.0,1.6953646,2.2667425,2.0694814,0.54205394,2.5873075,0.3275085,2.3393257,0.0,1.2484221,2.5836644,1.3017575,0.9860824,1.1408496,0.0,2.168388,1.5089662,2.4394107,0.0,0.0,0.0,0.3843881,0.0,1.6661909,0.8546019,0.45719135,0.7592519,0.0,1.210373,1.9483337,0.0,1.8286909,0.8845804,2.6847892,2.5343568,2.5543923,1.8892223,0.0,2.5356073,2.7221122,0.0,0.34731477,0.6695317,2.442584,1.8762479,1.462279,0.0075216442,1.0077834,0.46147972,2.1561742,2.489627,1.6046021,2.1916177,0.0,2.181544,0.62445796,2.694809,2.303117,2.7089791,0.0,0.23779266,0.003846796,1.7785678
C000400,0.14645343,0.0,0.38062897,1.0494068,1.9497691,0.14302407,1.3967394,0.90833896,0.829742,0.026334796,0.20680319,0.9883933,1.6785117,1.598457,1.6539034,0.0,0.6923936,0.54682916,0.71402043,0.0,0.0,0.0,0.744298,0.0,0.41685233,1.5578899,1.1814426,1.4798777,0.0,1.6741216,0.7177175,0.0,0.40721565,1.6257359,1.630727,1.6728451,1.9449203,1.8507887,0.0,1.1858133,1.7616712,0.0,0.92511064,1.143315,1.0389436,2.1658556,0.33376876,0.027344171,1.8362243,1.1322469,0.77264696,1.7971185,0.27733222,1.0018442,0.020176113,1.9042132,1.1502028,1.1572899,1.0171927,1.9547262,0.0,0.5566681,0.010370852,0.43857393
C000401,0.7853573,0.0,0.0,0.0,2.4570394,0.0,0.29754865,2.769497,0.0,0.3685644,0.0,0.0,3.2729146,2.6162298,3.3754907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9291388,0.0,0.0,2.5904987,2.6957889,3.0472693,0.0,2.7145214,0.0,0.0,0.0,2.7652018,0.4959538,0.7191893,2.1327097,2.3988426,0.0,0.0,1.5102464,0.0,2.1717184,2.4667418,0.0,3.0961123,0.0,0.1448403,4.035877,3.073374,0.0,1.777867,0.0,0.0,0.13138638,2.9572942,2.374789,0.0,0.0,2.0300555,0.0,2.1286874,0.0,0.0
C000402,0.29099864,0.0,0.0,0.18600565,2.6142025,0.0,0.5734061,2.224986,0.0,0.10323612,0.0,0.0,2.8089614,2.7064195,3.084948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6693112,0.0,0.0,2.7220309,2.4236927,2.5692272,0.0,2.5283031,0.0,0.0,0.0,2.8242137,1.1207273,1.240964,2.303019,2.5360904,0.0,0.24911708,1.5927362,0.0,2.0155206,2.1641245,0.18278782,3.2892709,0.0,0.11274807,3.4532785,2.6933024,0.0,1.9188557,0.0,0.0032722056,0.045535173,2.6953316,2.2308922,0.09889775,0.08479119,2.145227,0.0,1.6900213,0.0,0.0
C000403,0.77207345,0.0,0.0,0.0,2.4681783,0.0,0.2556421,2.7462149,0.0,0.36905974,0.0,0.0,3.233394,2.5710921,3.3527937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9132297,0.0,0.0,2.5824418,2.6832728,2.9993985,0.0,2.6685328,0.0,0.0,0.0,2.7174962,0.5141943,0.7142001,2.1276064,2.4005938,0.0,0.0,1.4866344,0.0,2.1873984,2.4074266,0.0,3.100478,0.0,0.15195575,4.0081224,3.0666845,0.0,1.7610809,0.0,0.0,0.13818929,2.9491186,2.3535283,0.0,0.0,1.9864116,0.0,2.1057432,0.0,0.0
C000404,0.24728078,0.0,0.0,0.3208896,2.5406923,0.0,0.8226031,2.129227,0.0,0.24265498,0.0,0.0,2.8695989,2.7598624,3.048359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6977803,0.0,0.0,2.7426195,2.409965,2.39263,0.010945385,2.4434438,0.0,0.0,0.0,3.1253088,0.92864454,1.1632819,2.221114,2.419526,0.0,0.27906328,1.6107068,0.0,1.9107767,2.2468455,0.0,3.2200127,0.0,0.040297557,3.510755,2.6402354,0.0,1.9585984,0.0,0.19731598,0.0488719,2.7083354,2.178418,0.18611404,0.08436955,2.2515419,0.0,1.6678967,0.0,0.0
C000405,0.81192553,0.0,0.0,0.0,2.434763,0.0,0.38136184,2.8160632,0.0,0.36757368,0.0,0.0,3.3519561,2.7065053,3.4208841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9609574,0.0,0.0,2.6066117,2.7208223,3.1430125,0.0,2.8064985,0.0,0.0,0.0,2.8606148,0.45947284,0.729168,2.1429167,2.3953414,0.0,0.0,1.5574709,0.0,2.140359,2.5853722,0.0,3.0873787,0.0,0.13060932,4.0913877,3.086752,0.0,1.8114393,0.0,0.0,0.11778076,2.9736452,2.4173107,0.0,0.0,2.1173444,0.0,2.1745746,0.0,0.0
C000406,0.079050265,0.0,1.6304629,2.0085733,1.8740433,0.81919533,2.1689672,0.7291228,1.9681443,0.028007686,1.1371236,2.0246127,1.6880631,0.96845764,1.2182679,0.0,1.8385669,1.0904267,1.9447556,0.0,0.0,0.0,0.47808388,0.0,1.3527079,1.147077,1.0104831,1.2380465,0.023666523,1.163503,1.754885,0.0,1.5503788,1.1027507,2.080193,2.3654988,2.382505,1.7434986,0.0,2.1316376,2.3771946,0.0,0.7135649,0.8624776,2.2668438,1.7656343,1.291324,0.0062850383,1.5110224,1.0174665,1.8572279,2.2389703,1.546308,1.9912769,0.00832377,1.8450443,0.7849574,2.4932556,1.9804502,2.604588,0.0,0.55540204,0.07766591,1.4171878
C000407,0.04465147,0.0,3.116351,3.89216,2.8996284,0.97934073,3.956918,0.3922493,4.1694007,0.008327839,2.5770433,4.337324,1.682758,1.231422,1.5548769,0.0,4.1039634,2.5806794,4.3886085,0.009982228,0.0,0.0,0.5557606,0.0,3.0927188,0.86736107,0.3827502,0.8603829,0.0078046336,1.602823,3.5636373,0.0,3.4090714,0.95033133,4.592816,3.7792885,3.9362876,2.706572,0.0,3.8056,4.4721775,0.0025387765,0.28082597,0.74315464,3.936697,2.7431357,2.8260672,0.00787726,1.1702629,0.40267724,3.588131,3.9179492,3.1586378,3.7156625,0.009692197,3.2290053,0.8620947,4.5141706,4.118964,4.487427,0.0,0.29446635,0.016344076,3.3582313
C000408,0.033117894,0.0,2.5161648,3.1226745,2.6559362,1.0285972,3.2941456,0.5910364,2.9937098,0.0013380379,1.9047145,3.4177296,1.3301723,1.1982512,1.1909783,0.0,3.009656,1.9038961,3.4256558,0.0,0.0,0.0,0.48930684,0.0,2.3364947,0.97918195,0.5802641,0.8452535,0.0,1.1457611,2.6969473,0.0,2.6671708,1.0140265,3.4607158,3.252409,3.3233738,2.2257226,0.0045476975,3.1734805,3.5222423,0.005655278,0.47532368,0.8145232,3.2235525,2.2904308,2.3608196,0.011356414,1.117313,0.7426114,2.7913935,3.1950283,2.5123115,2.9486432,0.003040197,2.6408842,0.6153615,3.8001037,2.8232899,3.6430826,0.0,0.45169044,0.0053194026,2.6215568
C000409,0.82522357,0.0,0.0,0.0,2.4228733,0.0,0.4242538,2.839795,0.0,0.36788598,0.0,0.0,3.391989,2.7521572,3.4448776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9765782,0.0,0.0,2.6154144,2.7342253,3.1913562,0.0,2.8525069,0.0,0.0,0.0,2.9084718,0.44159377,0.735225,2.1484883,2.3935044,0.0,0.0,1.5810004,0.0,2.125602,2.6455722,0.0,3.0830424,0.0,0.12323865,4.119076,3.0935109,0.0,1.8279376,0.0,0.0,0.11124973,2.9815338,2.4386315,0.0,0.0,2.1621108,0.0,2.199076,0.0,0.0
C000410,0.89035976,0.0,0.0,0.0,2.3631363,0.0,0.65083325,2.9680862,0.0,0.38263762,0.0,0.0,3.5963001,2.9887002,3.5912387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0566924,0.0,0.0,2.6658235,2.8171065,3.4417958,0.0,3.0844452,0.0,0.0,0.0,3.1571763,0.36610875,0.78687036,2.1922219,2.3837576,0.0,0.0,1.6980693,0.0,2.0696375,2.9548562,0.0,3.0660641,0.0,0.08650954,4.252715,3.1305487,0.0,1.9054519,0.0,0.02762333,0.081740275,3.0218866,2.5485048,0.0,0.0,2.3995283,0.0,2.337686,0.0,0.0
C000411,0.7126652,0.0,0.0,0.0,2.5187683,0.0,0.088536754,2.649239,0.0,0.36728364,0.0,0.0,3.0784836,2.3946187,3.263307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8477446,0.0,0.0,2.5528007,2.633907,2.8096771,0.020215929,2.4887114,0.0,0.0,0.0,2.5265925,0.5902107,0.70297605,2.109201,2.4144514,0.0,0.0,1.3987026,0.0,2.2452548,2.1779268,0.0,3.1184452,0.0,0.1744434,3.9021385,3.034002,0.0,1.6975703,0.0,0.0,0.16451249,2.9182875,2.2713637,0.0,0.0,1.8123775,0.0,2.012171,0.0,0.0
C000412,0.07954222,0.0,0.9130459,1.7476481,2.3681505,0.29791313,1.891323,1.1303551,1.4321356,0.0,0.58173746,1.5998435,2.312344,2.0052414,2.1930137,0.0,1.1982173,0.58123386,1.4355258,0.0,0.0,0.0,1.0996171,0.0,0.5662207,1.9420862,1.4528432,1.7893311,0.11082721,2.1129541,0.98050207,0.0,0.87187135,2.1782188,2.1653469,2.1552603,2.6929338,2.271064,0.041791636,1.6328458,2.4756124,0.0,1.2058192,1.6804191,1.6400396,2.6292894,0.7337324,0.03878095,2.192506,1.5082653,1.2022315,2.350109,0.70853394,1.7024926,0.013779764,2.563519,1.3885252,1.9560816,1.5225102,3.0175285,0.0,0.95466095,0.0,0.8136435
C000413,0.118556716,0.0,0.71971834,1.6418959,2.1628366,0.16627033,1.6247485,0.81571615,1.1053778,0.0364561,0.41228232,1.5433272,1.8580366,1.5856382,1.9591084,0.0,1.1032897,0.61368066,1.0979173,0.0,0.0,0.0,0.7280224,0.0,0.75542,1.4117825,0.9819912,1.2791873,0.0,1.89956,0.8401049,0.0,0.71853334,1.7884419,1.9459642,1.7180223,2.2107148,1.9699051,0.0,1.3447671,2.0872936,0.0,0.73234785,1.1854228,1.2439573,2.3289158,0.7330327,0.024254521,1.7760712,1.1454189,0.9831169,2.1875622,0.58789456,1.4583099,0.031034267,2.3274813,1.2485352,1.499244,1.4928868,2.448989,0.0,0.6163539,0.0,0.75615513
C000414,0.0,0.0,0.17240006,1.0943158,2.6524384,0.0,1.3799016,1.0925908,0.39031523,0.0,0.0,0.7325695,2.1748347,2.2491376,2.4220507,0.0,0.36836997,0.24426705,0.47297874,0.0,0.0,0.0,0.92093337,0.0032431856,0.14355357,2.223205,1.6270478,1.8880959,0.0,2.21486,0.19741811,0.0,0.1646078,2.4072123,2.097704,1.9462343,2.4981623,2.4050694,0.0,1.1254864,1.9483205,0.0,1.4123063,1.4136934,0.84697306,2.9141407,0.08340308,0.044710107,2.2436953,1.8215823,0.31464994,2.2725823,0.0,0.94771504,0.0,2.5395727,1.5923156,1.0956252,0.9515196,2.5191298,0.0,0.7007592,0.0,0.12557785
C000415,0.08391726,0.0,1.8871509,2.2340155,2.185599,0.8132019,2.6352305,0.7453862,2.474863,0.014876389,1.3682299,2.4551785,1.7004687,1.1788629,1.4769235,0.0,2.210206,1.3699951,2.3216646,0.0,0.0,0.0,0.5802391,0.0,1.7607105,1.3096057,1.0238036,1.2759082,0.040475655,1.4359735,2.201016,0.0,1.818788,1.3314438,2.674622,2.7385578,2.729796,2.1318963,0.0,2.536273,2.8247426,0.0,0.8395789,0.75338835,2.387669,2.3461275,1.5498707,0.023853682,1.5583246,0.9863345,2.167726,2.6481485,1.7292743,2.2646642,0.020812381,2.2046423,0.85669094,2.8210962,2.332778,3.04095,0.0,0.45391098,0.019343406,1.7513773
C000416,0.79864126,0.0,0.0,0.0,2.4459016,0.0,0.3394553,2.79278,0.0,0.36806902,0.0,0.0,3.3124354,2.6613677,3.3981872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9450486,0.0,0.0,2.5985556,2.7083058,3.0951414,0.0,2.7605095,0.0,0.0,0.0,2.8129084,0.47771338,0.7241787,2.1378136,2.3970919,0.0,0.0,1.5338587,0.0,2.1560388,2.526057,0.0,3.091746,0.0,0.13772482,4.0636325,3.0800626,0.0,1.7946532,0.0,0.0,0.12458352,2.9654698,2.39605,0.0,0.0,2.0736997,0.0,2.1516309,0.0,0.0
C000417,0.28857565,0.0,0.0,0.18213159,2.6399937,0.0,0.9671839,2.4078126,0.0,0.28197235,0.0,0.0,3.1312656,3.0771787,3.329516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8893496,0.0,0.0,2.9518242,2.6219697,2.7888024,0.0,2.7361088,0.0,0.0,0.0,3.3533945,0.9486171,1.281787,2.3629918,2.5993164,0.0,0.16651738,1.7333488,0.0,1.9982789,2.5803022,0.0,3.454167,0.0,0.06367364,3.8613167,2.8453417,0.0,2.0460484,0.0,0.2541892,0.08048666,2.8200088,2.429264,0.11562233,0.053001948,2.4381747,0.0,1.8652337,0.0,0.0
C000418,0.77207345,0.0,0.0,0.0,2.4681783,0.0,0.2556421,2.7462149,0.0,0.36905974,0.0,0.0,3.233394,2.5710921,3.3527937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9132297,0.0,0.0,2.5824418,2.6832728,2.9993985,0.0,2.6685328,0.0,0.0,0.0,2.7174962,0.5141943,0.7142001,2.1276064,2.4005938,0.0,0.0,1.4866344,0.0,2.1873984,2.4074266,0.0,3.100478,0.0,0.15195575,4.0081224,3.0666845,0.0,1.7610809,0.0,0.0,0.13818929,2.9491186,2.3535283,0.0,0.0,1.9864116,0.0,2.1057432,0.0,0.0
C000419,0.2170828,0.0,0.0,0.47002968,2.4589274,0.0,0.795573,1.8700256,0.08303145,0.07766101,0.0,0.22809315,2.6236396,2.5662441,2.7622757,0.0,0.0008556296,0.0312261,0.0,0.0,0.0,0.0,1.4618896,0.0,0.0,2.406157,2.0594494,2.1935692,0.0,2.4120443,0.07191354,0.0,0.0,2.7534454,1.1960055,1.397962,2.3349295,2.2822964,0.0,0.472566,1.6757402,0.0,1.6649208,2.068118,0.24664186,3.0846202,0.0,0.17602678,3.0543067,2.2932343,0.06364529,1.8823904,0.0,0.2534921,0.0011539956,2.5638216,2.0496619,0.33950886,0.31495845,2.1755297,0.0,1.4945215,0.0,0.0
C000420,0.0011768428,0.0,3.0635426,3.810425,2.9143178,0.89665025,4.052517,0.4393252,4.078377,0.00010531784,2.5044193,4.272964,1.8114743,1.2109079,1.6650515,0.0,3.9658754,2.510284,4.2848887,0.021440994,0.0,0.0,0.69646454,0.0,2.983693,0.8807145,0.3930336,0.90494925,0.028114583,1.6282017,3.4152465,0.0,3.41632,1.099444,4.5423675,3.9078164,4.1105623,2.6896582,0.0,3.9664018,4.5092707,0.0,0.34649354,0.90658915,3.8056686,2.8878448,2.661915,0.00083278347,1.3819536,0.49579698,3.6072898,3.9237685,3.1167257,3.6216407,0.0,3.2645888,0.88279897,4.457034,4.0851173,4.4528575,0.0,0.42110842,0.01478879,3.1223452
C000421,0.77207345,0.0,0.0,0.0,2.4681783,0.0,0.2556421,2.7462149,0.0,0.36905974,0.0,0.0,3.233394,2.5710921,3.3527937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9132297,0.0,0.0,2.5824418,2.6832728,2.9993985,0.0,2.6685328,0.0,0.0,0.0,2.7174962,0.5141943,0.7142001,2.1276064,2.4005938,0.0,0.0,1.4866344,0.0,2.1873984,2.4074266,0.0,3.100478,0.0,0.15195575,4.0081224,3.0666845,0.0,1.7610809,0.0,0.0,0.13818929,2.9491186,2.3535283,0.0,0.0,1.9864116,0.0,2.1057432,0.0,0.0
C000422,0.7126652,0.0,0.0,0.0,2.5187683,0.0,0.088536754,2.649239,0.0,0.36728364,0.0,0.0,3.0784836,2.3946187,3.263307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8477446,0.0,0.0,2.5528007,2.633907,2.8096771,0.020215929,2.4887114,0.0,0.0,0.0,2.5265925,0.5902107,0.70297605,2.109201,2.4144514,0.0,0.0,1.3987026,0.0,2.2452548,2.1779268,0.0,3.1184452,0.0,0.1744434,3.9021385,3.034002,0.0,1.6975703,0.0,0.0,0.16451249,2.9182875,2.2713637,0.0,0.0,1.8123775,0.0,2.012171,0.0,0.0
C000423,0.8647024,0.0,0.0,0.0,2.384473,0.0,0.56054735,2.9158762,0.0,0.37618676,0.0,0.0,3.5153084,2.893761,3.5304735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231228,0.0,0.0,2.6466322,2.7829928,3.3410366,0.0,2.9912567,0.0,0.0,0.0,3.0558143,0.3940068,0.76448125,2.1723015,2.3874998,0.0,0.0,1.6511025,0.0,2.0906887,2.8321166,0.0,3.0717545,0.0,0.10027614,4.2002554,3.1151469,0.0,1.8747122,0.0,0.0,0.093690306,3.0045085,2.5039296,0.0,0.0,2.3050115,0.0,2.2835693,0.0,0.0
C000424,0.30101228,0.0,0.0,0.36889073,2.553204,0.0,1.0488979,2.2406628,0.0,0.24731177,0.0,0.054620102,2.9681482,2.7518442,3.0166001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8039136,0.0,0.0,2.7345428,2.3936243,2.6135051,0.091856375,2.6280727,0.0,0.0,0.0,3.2596521,0.89584666,1.3045244,2.2683735,2.4289424,0.0,0.18338457,1.6304725,0.0,1.7769217,2.430832,0.0,3.3083048,0.0,0.055944443,3.5896478,2.7699404,0.0,1.8718946,0.0,0.32004535,0.07148095,2.596775,2.258918,0.29364023,0.25647932,2.4068766,0.0,1.8340238,0.0,0.0
C000425,0.8647024,0.0,0.0,0.0,2.384473,0.0,0.56054735,2.9158762,0.0,0.37618676,0.0,0.0,3.5153084,2.893761,3.5304735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231228,0.0,0.0,2.6466322,2.7829928,3.3410366,0.0,2.9912567,0.0,0.0,0.0,3.0558143,0.3940068,0.76448125,2.1723015,2.3874998,0.0,0.0,1.6511025,0.0,2.0906887,2.8321166,0.0,3.0717545,0.0,0.10027614,4.2002554,3.1151469,0.0,1.8747122,0.0,0.0,0.093690306,3.0045085,2.5039296,0.0,0.0,2.3050115,0.0,2.2835693,0.0,0.0
C000426,0.16451746,0.0,0.041688085,0.7000583,2.6978056,0.0,0.9211567,1.6788238,0.16555667,0.058219194,0.0,0.3056536,2.4944482,2.5405245,2.726813,0.0,0.26548174,0.0,0.05113334,0.0,0.0,0.0,1.3938679,0.0,0.031719748,2.580979,2.2138817,2.1954298,0.0,2.269412,0.14172809,0.0,0.080256686,2.905738,1.4088392,1.6240911,2.3568065,2.4515953,0.0,0.77598953,1.7102264,0.0,1.7325636,1.6149966,0.15286219,3.2762249,0.0017017102,0.19684505,2.8046541,2.4525034,0.116330296,1.8678199,0.0,0.43719676,0.06379663,2.384679,1.9067508,0.58444995,0.5093451,2.4193811,0.0,1.2516538,0.0,0.0
C000427,0.81192553,0.0,0.0,0.0,2.434763,0.0,0.38136184,2.8160632,0.0,0.36757368,0.0,0.0,3.3519561,2.7065053,3.4208841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9609574,0.0,0.0,2.6066117,2.7208223,3.1430125,0.0,2.8064985,0.0,0.0,0.0,2.8606148,0.45947284,0.729168,2.1429167,2.3953414,0.0,0.0,1.5574709,0.0,2.140359,2.5853722,0.0,3.0873787,0.0,0.13060932,4.0913877,3.086752,0.0,1.8114393,0.0,0.0,0.11778076,2.9736452,2.4173107,0.0,0.0,2.1173444,0.0,2.1745746,0.0,0.0
C000428,0.8647024,0.0,0.0,0.0,2.384473,0.0,0.56054735,2.9158762,0.0,0.37618676,0.0,0.0,3.5153084,2.893761,3.5304735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231228,0.0,0.0,2.6466322,2.7829928,3.3410366,0.0,2.9912567,0.0,0.0,0.0,3.0558143,0.3940068,0.76448125,2.1723015,2.3874998,0.0,0.0,1.6511025,0.0,2.0906887,2.8321166,0.0,3.0717545,0.0,0.10027614,4.2002554,3.1151469,0.0,1.8747122,0.0,0.0,0.093690306,3.0045085,2.5039296,0.0,0.0,2.3050115,0.0,2.2835693,0.0,0.0
C000429,0.046767447,0.0,2.0685563,2.7375515,2.2664423,0.82434505,2.846003,0.4167126,2.822296,0.0,1.607372,2.973548,1.4627414,1.0012457,1.1632187,0.0,2.6429763,1.707012,2.9082942,0.0,0.0,0.0,0.50762814,0.0,1.9187121,0.9132105,0.49596247,0.80410326,0.04123487,1.1701247,2.2770543,0.0,2.3119316,1.052538,2.932474,2.9032042,3.0000882,2.0108156,0.0,2.7537572,3.147118,0.0,0.40342915,0.6997558,2.8043263,2.0351822,1.8775399,0.0041518393,1.0670424,0.5431986,2.5221887,2.7085013,2.1114824,2.581653,0.0,2.3184886,0.60400707,3.1225905,2.6509326,3.1538138,0.0,0.32107073,0.020573525,2.1726348
C000430,0.20646973,0.0,0.0,0.21157451,2.5611653,0.0,0.71645325,2.1296217,0.0,0.064799555,0.0,0.0,2.7474606,2.7409859,3.0531464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5785203,0.0,0.0,2.6732635,2.4149098,2.5862172,0.0,2.5660126,0.0,0.0,0.0,2.9136825,1.102588,1.2691991,2.244399,2.4461474,0.0,0.29689407,1.6317437,0.0,1.8541934,2.164259,0.22243518,3.0972528,0.0,0.067383364,3.3017035,2.5335994,0.0,1.942269,0.0,0.31132308,0.011868093,2.7156491,2.162376,0.15573557,0.15241419,2.2598014,0.0,1.6180799,0.0,0.0
