complaint_id,incident_entity_id,incident_time,window_start,window_end,num_nodes,num_edges,num_account_nodes,num_atm_nodes,num_terminal_nodes,max_hop,total_transaction_value,max_transaction_value,avg_transaction_value,num_cash_out_edges,in_degree_incident,out_degree_incident,density,number_of_connected_components,average_degree,contains_suspicious_activity,suspicious_ring_count
C000291,ENT_000306,2026-02-01 00:00:00,2026-01-29 00:00:00,2026-02-04 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000292,ENT_000475,2026-01-29 00:00:00,2026-01-26 00:00:00,2026-02-01 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000293,ENT_000663,2026-02-08 00:00:00,2026-02-05 00:00:00,2026-02-11 00:00:00,3,2,3,0,0,2,409372.79,406744.71,204686.4,0,0,1,0.333333,1,1.3333,0,0
C000294,ENT_000064,2026-02-26 00:00:00,2026-02-23 00:00:00,2026-03-01 00:00:00,2,1,1,1,1,1,77346.02,77346.02,77346.02,1,0,1,0.5,1,1.0,1,1
C000295,ENT_000592,2026-08-21 00:00:00,2026-08-18 00:00:00,2026-08-24 00:00:00,2,1,2,0,0,1,2294.87,2294.87,2294.87,0,0,1,0.5,1,1.0,0,0
C000296,ENT_000347,2026-05-04 00:00:00,2026-05-01 00:00:00,2026-05-07 00:00:00,2,1,2,0,0,1,2472.9,2472.9,2472.9,0,0,1,0.5,1,1.0,0,0
C000297,ENT_000694,2026-02-07 00:00:00,2026-02-04 00:00:00,2026-02-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000298,ENT_000249,2026-05-27 00:00:00,2026-05-24 00:00:00,2026-05-30 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000299,ENT_000156,2026-08-14 00:00:00,2026-08-11 00:00:00,2026-08-17 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000300,ENT_000347,2026-04-22 00:00:00,2026-04-19 00:00:00,2026-04-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000301,ENT_000542,2026-01-11 00:00:00,2026-01-08 00:00:00,2026-01-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000302,ENT_000528,2026-03-30 00:00:00,2026-03-27 00:00:00,2026-04-02 00:00:00,2,1,2,0,0,1,4499.01,4499.01,4499.01,0,0,1,0.5,1,1.0,0,0
C000303,ENT_000128,2026-05-10 00:00:00,2026-05-07 00:00:00,2026-05-13 00:00:00,2,2,2,0,0,1,7037.5,4440.94,3518.75,0,0,2,1.0,1,2.0,0,0
C000304,ENT_000455,2026-08-12 00:00:00,2026-08-09 00:00:00,2026-08-15 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000305,ENT_000083,2026-01-24 00:00:00,2026-01-21 00:00:00,2026-01-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000306,ENT_000359,2026-08-04 00:00:00,2026-08-01 00:00:00,2026-08-07 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000307,ENT_000441,2026-05-29 00:00:00,2026-05-26 00:00:00,2026-06-01 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000308,ENT_000691,2026-01-25 00:00:00,2026-01-22 00:00:00,2026-01-28 00:00:00,2,1,2,0,0,1,3284.29,3284.29,3284.29,0,0,1,0.5,1,1.0,0,0
C000309,ENT_000102,2026-08-11 00:00:00,2026-08-08 00:00:00,2026-08-14 00:00:00,2,1,2,0,0,1,4335.41,4335.41,4335.41,0,0,1,0.5,1,1.0,0,0
C000310,ENT_000264,2026-01-26 00:00:00,2026-01-23 00:00:00,2026-01-29 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000311,ENT_000452,2026-04-06 00:00:00,2026-04-03 00:00:00,2026-04-09 00:00:00,2,1,2,0,0,1,7437.75,7437.75,7437.75,0,0,1,0.5,1,1.0,0,0
C000312,ENT_000311,2026-01-12 00:00:00,2026-01-09 00:00:00,2026-01-15 00:00:00,2,1,2,0,0,1,247247.25,247247.25,247247.25,0,0,1,0.5,1,1.0,0,0
C000313,ENT_000041,2026-01-10 00:00:00,2026-01-07 00:00:00,2026-01-13 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000314,ENT_000229,2026-03-15 00:00:00,2026-03-12 00:00:00,2026-03-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000315,ENT_000170,2026-01-27 00:00:00,2026-01-24 00:00:00,2026-01-30 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000316,ENT_000120,2026-07-31 00:00:00,2026-07-28 00:00:00,2026-08-03 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000317,ENT_000366,2026-05-24 00:00:00,2026-05-21 00:00:00,2026-05-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000318,ENT_000498,2026-06-18 00:00:00,2026-06-15 00:00:00,2026-06-21 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000319,ENT_000395,2026-05-01 00:00:00,2026-04-28 00:00:00,2026-05-04 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000320,ENT_000126,2026-03-24 00:00:00,2026-03-21 00:00:00,2026-03-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000321,ENT_000218,2026-01-17 00:00:00,2026-01-14 00:00:00,2026-01-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000322,ENT_000677,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-08 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000323,ENT_000091,2026-06-01 00:00:00,2026-05-29 00:00:00,2026-06-04 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000324,ENT_000131,2026-05-18 00:00:00,2026-05-15 00:00:00,2026-05-21 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000325,ENT_000008,2026-01-06 00:00:00,2026-01-03 00:00:00,2026-01-09 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000326,ENT_000091,2026-02-07 00:00:00,2026-02-04 00:00:00,2026-02-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000327,ENT_000418,2026-07-11 00:00:00,2026-07-08 00:00:00,2026-07-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000328,ENT_000124,2026-03-15 00:00:00,2026-03-12 00:00:00,2026-03-18 00:00:00,2,1,2,0,0,1,4263.84,4263.84,4263.84,0,0,1,0.5,1,1.0,0,0
C000329,ENT_000172,2026-07-19 00:00:00,2026-07-16 00:00:00,2026-07-22 00:00:00,3,4,2,1,1,2,230183.66,142285.52,57545.91,2,0,2,0.666667,1,2.6667,1,1
C000330,ENT_000583,2026-02-20 00:00:00,2026-02-17 00:00:00,2026-02-23 00:00:00,2,1,2,0,0,1,2873.95,2873.95,2873.95,0,0,1,0.5,1,1.0,0,0
C000331,ENT_000335,2026-06-24 00:00:00,2026-06-21 00:00:00,2026-06-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000332,ENT_000442,2026-03-23 00:00:00,2026-03-20 00:00:00,2026-03-26 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000333,ENT_000054,2026-01-14 00:00:00,2026-01-11 00:00:00,2026-01-17 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000334,ENT_000151,2026-07-05 00:00:00,2026-07-02 00:00:00,2026-07-08 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000335,ENT_000197,2026-02-26 00:00:00,2026-02-23 00:00:00,2026-03-01 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000336,ENT_000085,2026-04-12 00:00:00,2026-04-09 00:00:00,2026-04-15 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000337,ENT_000034,2026-05-24 00:00:00,2026-05-21 00:00:00,2026-05-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000338,ENT_000675,2026-03-03 00:00:00,2026-02-28 00:00:00,2026-03-06 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000339,ENT_000531,2026-06-07 00:00:00,2026-06-04 00:00:00,2026-06-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000340,ENT_000133,2026-07-22 00:00:00,2026-07-19 00:00:00,2026-07-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000341,ENT_000074,2026-06-15 00:00:00,2026-06-12 00:00:00,2026-06-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000342,ENT_000207,2026-01-05 00:00:00,2026-01-02 00:00:00,2026-01-08 00:00:00,2,1,2,0,0,1,307.99,307.99,307.99,0,0,1,0.5,1,1.0,0,0
C000343,ENT_000139,2026-02-15 00:00:00,2026-02-12 00:00:00,2026-02-18 00:00:00,2,1,2,0,0,1,802.92,802.92,802.92,0,0,1,0.5,1,1.0,0,0
C000344,ENT_000546,2026-05-16 00:00:00,2026-05-13 00:00:00,2026-05-19 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000345,ENT_000543,2026-06-26 00:00:00,2026-06-23 00:00:00,2026-06-29 00:00:00,2,2,2,0,0,1,6374.06,4849.78,3187.03,0,0,2,1.0,1,2.0,0,0
C000346,ENT_000123,2026-07-13 00:00:00,2026-07-10 00:00:00,2026-07-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000347,ENT_000033,2026-07-17 00:00:00,2026-07-14 00:00:00,2026-07-20 00:00:00,2,1,2,0,0,1,35844.38,35844.38,35844.38,0,0,1,0.5,1,1.0,0,0
C000348,ENT_000232,2026-03-08 00:00:00,2026-03-05 00:00:00,2026-03-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000349,ENT_000097,2026-06-01 00:00:00,2026-05-29 00:00:00,2026-06-04 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000350,ENT_000444,2026-06-10 00:00:00,2026-06-07 00:00:00,2026-06-13 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000351,ENT_000208,2026-04-17 00:00:00,2026-04-14 00:00:00,2026-04-20 00:00:00,2,1,2,0,0,1,25036.88,25036.88,25036.88,0,0,1,0.5,1,1.0,0,0
C000352,ENT_000502,2026-06-23 00:00:00,2026-06-20 00:00:00,2026-06-26 00:00:00,4,3,3,1,1,3,215730.82,188936.32,71910.27,1,0,1,0.25,1,1.5,1,1
C000353,ENT_000247,2026-04-26 00:00:00,2026-04-23 00:00:00,2026-04-29 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000354,ENT_000190,2026-04-13 00:00:00,2026-04-10 00:00:00,2026-04-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000355,ENT_000138,2026-04-06 00:00:00,2026-04-03 00:00:00,2026-04-09 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000356,ENT_000469,2026-04-14 00:00:00,2026-04-11 00:00:00,2026-04-17 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000357,ENT_000643,2026-01-07 00:00:00,2026-01-04 00:00:00,2026-01-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000358,ENT_000023,2026-08-05 00:00:00,2026-08-02 00:00:00,2026-08-08 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000359,ENT_000052,2026-01-26 00:00:00,2026-01-23 00:00:00,2026-01-29 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000360,ENT_000011,2026-03-20 00:00:00,2026-03-17 00:00:00,2026-03-23 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000361,ENT_000622,2026-03-24 00:00:00,2026-03-21 00:00:00,2026-03-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000362,ENT_000360,2026-03-29 00:00:00,2026-03-26 00:00:00,2026-04-01 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000363,ENT_000328,2026-02-18 00:00:00,2026-02-15 00:00:00,2026-02-21 00:00:00,2,1,2,0,0,1,220.04,220.04,220.04,0,0,1,0.5,1,1.0,0,0
C000364,ENT_000343,2026-06-13 00:00:00,2026-06-10 00:00:00,2026-06-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000365,ENT_000557,2026-05-20 00:00:00,2026-05-17 00:00:00,2026-05-23 00:00:00,2,1,2,0,0,1,510.93,510.93,510.93,0,0,1,0.5,1,1.0,0,0
C000366,ENT_000505,2026-06-27 00:00:00,2026-06-24 00:00:00,2026-06-30 00:00:00,5,4,4,1,1,3,860132.79,294961.92,215033.2,1,0,2,0.2,1,1.6,1,1
C000367,ENT_000522,2026-02-20 00:00:00,2026-02-17 00:00:00,2026-02-23 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000368,ENT_000008,2026-07-05 00:00:00,2026-07-02 00:00:00,2026-07-08 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000369,ENT_000511,2026-01-15 00:00:00,2026-01-12 00:00:00,2026-01-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000370,ENT_000548,2026-04-10 00:00:00,2026-04-07 00:00:00,2026-04-13 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000371,ENT_000022,2026-03-11 00:00:00,2026-03-08 00:00:00,2026-03-14 00:00:00,2,1,2,0,0,1,346109.71,346109.71,346109.71,0,0,1,0.5,1,1.0,0,0
C000372,ENT_000432,2026-07-02 00:00:00,2026-06-29 00:00:00,2026-07-05 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000373,ENT_000098,2026-08-19 00:00:00,2026-08-16 00:00:00,2026-08-22 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000374,ENT_000541,2026-05-28 00:00:00,2026-05-25 00:00:00,2026-05-31 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000375,ENT_000656,2026-04-02 00:00:00,2026-03-30 00:00:00,2026-04-05 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000376,ENT_000018,2026-07-12 00:00:00,2026-07-09 00:00:00,2026-07-15 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000377,ENT_000527,2026-03-11 00:00:00,2026-03-08 00:00:00,2026-03-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000378,ENT_000368,2026-03-02 00:00:00,2026-02-27 00:00:00,2026-03-05 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000379,ENT_000144,2026-02-25 00:00:00,2026-02-22 00:00:00,2026-02-28 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000380,ENT_000431,2026-04-12 00:00:00,2026-04-09 00:00:00,2026-04-15 00:00:00,5,4,5,0,0,2,22917.31,14138.53,5729.33,0,0,1,0.2,1,1.6,0,0
C000381,ENT_000061,2026-01-01 00:00:00,2025-12-29 00:00:00,2026-01-04 00:00:00,2,1,2,0,0,1,4560.96,4560.96,4560.96,0,0,1,0.5,1,1.0,0,0
C000382,ENT_000698,2026-02-08 00:00:00,2026-02-05 00:00:00,2026-02-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000383,ENT_000247,2026-08-08 00:00:00,2026-08-05 00:00:00,2026-08-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000384,ENT_000215,2026-07-26 00:00:00,2026-07-23 00:00:00,2026-07-29 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000385,ENT_000484,2026-08-09 00:00:00,2026-08-06 00:00:00,2026-08-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000386,ENT_000359,2026-02-19 00:00:00,2026-02-16 00:00:00,2026-02-22 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000387,ENT_000457,2026-05-17 00:00:00,2026-05-14 00:00:00,2026-05-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000388,ENT_000590,2026-01-13 00:00:00,2026-01-10 00:00:00,2026-01-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000389,ENT_000050,2026-06-21 00:00:00,2026-06-18 00:00:00,2026-06-24 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000390,ENT_000627,2026-07-17 00:00:00,2026-07-14 00:00:00,2026-07-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000391,ENT_000662,2026-01-23 00:00:00,2026-01-20 00:00:00,2026-01-26 00:00:00,4,3,4,0,0,3,246335.59,84813.92,82111.86,0,0,1,0.25,1,1.5,1,1
C000392,ENT_000108,2026-03-19 00:00:00,2026-03-16 00:00:00,2026-03-22 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000393,ENT_000619,2026-06-25 00:00:00,2026-06-22 00:00:00,2026-06-28 00:00:00,2,1,1,1,1,1,104992.03,104992.03,104992.03,1,0,1,0.5,1,1.0,1,1
C000394,ENT_000684,2026-02-17 00:00:00,2026-02-14 00:00:00,2026-02-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000395,ENT_000584,2026-07-02 00:00:00,2026-06-29 00:00:00,2026-07-05 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000396,ENT_000620,2026-05-07 00:00:00,2026-05-04 00:00:00,2026-05-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000397,ENT_000437,2026-05-25 00:00:00,2026-05-22 00:00:00,2026-05-28 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000398,ENT_000559,2026-07-21 00:00:00,2026-07-18 00:00:00,2026-07-24 00:00:00,2,1,2,0,0,1,4725.08,4725.08,4725.08,0,0,1,0.5,1,1.0,0,0
C000399,ENT_000147,2026-02-08 00:00:00,2026-02-05 00:00:00,2026-02-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000400,ENT_000447,2026-07-12 00:00:00,2026-07-09 00:00:00,2026-07-15 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000401,ENT_000468,2026-04-23 00:00:00,2026-04-20 00:00:00,2026-04-26 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000402,ENT_000678,2026-01-27 00:00:00,2026-01-24 00:00:00,2026-01-30 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000403,ENT_000162,2026-05-20 00:00:00,2026-05-17 00:00:00,2026-05-23 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000404,ENT_000284,2026-01-28 00:00:00,2026-01-25 00:00:00,2026-01-31 00:00:00,2,1,2,0,0,1,38910.75,38910.75,38910.75,0,0,1,0.5,1,1.0,0,0
C000405,ENT_000403,2026-07-22 00:00:00,2026-07-19 00:00:00,2026-07-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000406,ENT_000551,2026-05-10 00:00:00,2026-05-07 00:00:00,2026-05-13 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000407,ENT_000230,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-08 00:00:00,6,5,6,0,0,3,10432.72,4294.28,2086.54,0,0,1,0.166667,1,1.6667,0,0
C000408,ENT_000699,2026-06-13 00:00:00,2026-06-10 00:00:00,2026-06-16 00:00:00,3,2,3,0,0,1,4731.61,3789.62,2365.8,0,0,2,0.333333,1,1.3333,0,0
C000409,ENT_000284,2026-03-08 00:00:00,2026-03-05 00:00:00,2026-03-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000410,ENT_000025,2026-08-24 00:00:00,2026-08-21 00:00:00,2026-08-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000411,ENT_000510,2026-05-17 00:00:00,2026-05-14 00:00:00,2026-05-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000412,ENT_000470,2026-06-15 00:00:00,2026-06-12 00:00:00,2026-06-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000413,ENT_000333,2026-08-04 00:00:00,2026-08-01 00:00:00,2026-08-07 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000414,ENT_000364,2026-08-04 00:00:00,2026-08-01 00:00:00,2026-08-07 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000415,ENT_000660,2026-08-14 00:00:00,2026-08-11 00:00:00,2026-08-17 00:00:00,3,2,3,0,0,2,5621.84,4264.05,2810.92,0,0,1,0.333333,1,1.3333,0,0
C000416,ENT_000020,2026-02-15 00:00:00,2026-02-12 00:00:00,2026-02-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000417,ENT_000317,2026-05-06 00:00:00,2026-05-03 00:00:00,2026-05-09 00:00:00,2,1,2,0,0,1,1955.46,1955.46,1955.46,0,0,1,0.5,1,1.0,0,0
C000418,ENT_000048,2026-08-24 00:00:00,2026-08-21 00:00:00,2026-08-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000419,ENT_000440,2026-02-24 00:00:00,2026-02-21 00:00:00,2026-02-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000420,ENT_000412,2026-01-07 00:00:00,2026-01-04 00:00:00,2026-01-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000421,ENT_000244,2026-06-17 00:00:00,2026-06-14 00:00:00,2026-06-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000422,ENT_000291,2026-07-09 00:00:00,2026-07-06 00:00:00,2026-07-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000423,ENT_000301,2026-05-30 00:00:00,2026-05-27 00:00:00,2026-06-02 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000424,ENT_000189,2026-01-09 00:00:00,2026-01-06 00:00:00,2026-01-12 00:00:00,2,1,1,1,1,1,3965.26,3965.26,3965.26,1,0,1,0.5,1,1.0,0,0
C000425,ENT_000018,2026-05-06 00:00:00,2026-05-03 00:00:00,2026-05-09 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000426,ENT_000261,2026-07-17 00:00:00,2026-07-14 00:00:00,2026-07-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000427,ENT_000561,2026-07-22 00:00:00,2026-07-19 00:00:00,2026-07-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000428,ENT_000263,2026-05-28 00:00:00,2026-05-25 00:00:00,2026-05-31 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000429,ENT_000563,2026-05-23 00:00:00,2026-05-20 00:00:00,2026-05-26 00:00:00,2,1,1,1,1,1,47094.77,47094.77,47094.77,1,0,1,0.5,1,1.0,1,1
C000430,ENT_000682,2026-04-03 00:00:00,2026-03-31 00:00:00,2026-04-06 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000431,ENT_000562,2026-01-30 00:00:00,2026-01-27 00:00:00,2026-02-02 00:00:00,2,1,2,0,0,1,4583.65,4583.65,4583.65,0,0,1,0.5,1,1.0,0,0
C000432,ENT_000179,2026-08-17 00:00:00,2026-08-14 00:00:00,2026-08-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000433,ENT_000096,2026-05-16 00:00:00,2026-05-13 00:00:00,2026-05-19 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000434,ENT_000604,2026-04-02 00:00:00,2026-03-30 00:00:00,2026-04-05 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000435,ENT_000557,2026-01-23 00:00:00,2026-01-20 00:00:00,2026-01-26 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000436,ENT_000028,2026-07-14 00:00:00,2026-07-11 00:00:00,2026-07-17 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
