complaint_id,incident_entity_id,incident_time,window_start,window_end,num_nodes,num_edges,num_account_nodes,num_atm_nodes,num_terminal_nodes,max_hop,total_transaction_value,max_transaction_value,avg_transaction_value,num_cash_out_edges,in_degree_incident,out_degree_incident,density,number_of_connected_components,average_degree,contains_suspicious_activity,suspicious_ring_count
C000285,ENT_000312,2026-03-08 00:00:00,2026-03-05 00:00:00,2026-03-11 00:00:00,3,2,3,0,0,2,5007.41,4123.25,2503.7,0,0,1,0.333333,1,1.3333,0,0
C000286,ENT_000029,2026-06-08 00:00:00,2026-06-05 00:00:00,2026-06-11 00:00:00,3,2,3,0,0,1,10621.17,9733.8,5310.59,0,1,1,0.333333,1,1.3333,0,0
C000287,ENT_000240,2026-04-22 00:00:00,2026-04-19 00:00:00,2026-04-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000288,ENT_000241,2026-05-13 00:00:00,2026-05-10 00:00:00,2026-05-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000289,ENT_000035,2026-02-23 00:00:00,2026-02-20 00:00:00,2026-02-26 00:00:00,4,3,4,0,0,1,5819.79,4682.69,1939.93,0,3,0,0.25,1,1.5,0,0
C000290,ENT_000135,2026-06-22 00:00:00,2026-06-19 00:00:00,2026-06-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000291,ENT_000306,2026-02-01 00:00:00,2026-01-29 00:00:00,2026-02-04 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000292,ENT_000475,2026-01-29 00:00:00,2026-01-26 00:00:00,2026-02-01 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000293,ENT_000663,2026-02-08 00:00:00,2026-02-05 00:00:00,2026-02-11 00:00:00,4,3,4,0,0,2,414001.01,406744.71,138000.34,0,0,1,0.25,1,1.5,0,0
C000294,ENT_000064,2026-02-26 00:00:00,2026-02-23 00:00:00,2026-03-01 00:00:00,9,8,8,1,1,3,491668.42,149501.09,61458.55,1,1,1,0.111111,1,1.7778,1,1
C000295,ENT_000592,2026-08-21 00:00:00,2026-08-18 00:00:00,2026-08-24 00:00:00,14,13,13,1,1,3,718457.02,342935.36,55265.92,1,0,2,0.071429,1,1.8571,1,1
C000296,ENT_000347,2026-05-04 00:00:00,2026-05-01 00:00:00,2026-05-07 00:00:00,6,5,6,0,0,3,11973.28,4103.92,2394.66,0,1,1,0.166667,1,1.6667,0,0
C000297,ENT_000694,2026-02-07 00:00:00,2026-02-04 00:00:00,2026-02-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000298,ENT_000249,2026-05-27 00:00:00,2026-05-24 00:00:00,2026-05-30 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000299,ENT_000156,2026-08-14 00:00:00,2026-08-11 00:00:00,2026-08-17 00:00:00,12,11,12,0,0,3,1483490.38,413045.04,134862.76,0,2,0,0.083333,1,1.8333,1,1
C000300,ENT_000347,2026-04-22 00:00:00,2026-04-19 00:00:00,2026-04-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000301,ENT_000542,2026-01-11 00:00:00,2026-01-08 00:00:00,2026-01-14 00:00:00,5,4,5,0,0,3,27401.86,16609.26,6850.46,0,1,0,0.2,1,1.6,0,0
C000302,ENT_000528,2026-03-30 00:00:00,2026-03-27 00:00:00,2026-04-02 00:00:00,2,1,2,0,0,1,4499.01,4499.01,4499.01,0,0,1,0.5,1,1.0,0,0
C000303,ENT_000128,2026-05-10 00:00:00,2026-05-07 00:00:00,2026-05-13 00:00:00,2,2,2,0,0,1,7037.5,4440.94,3518.75,0,0,2,1.0,1,2.0,0,0
C000304,ENT_000455,2026-08-12 00:00:00,2026-08-09 00:00:00,2026-08-15 00:00:00,5,4,5,0,0,3,56655.84,45126.44,14163.96,0,1,0,0.2,1,1.6,0,0
C000305,ENT_000083,2026-01-24 00:00:00,2026-01-21 00:00:00,2026-01-27 00:00:00,5,4,5,0,0,3,37866.57,30724.81,9466.64,0,1,0,0.2,1,1.6,0,0
C000306,ENT_000359,2026-08-04 00:00:00,2026-08-01 00:00:00,2026-08-07 00:00:00,4,3,4,0,0,3,42590.15,37903.97,14196.72,0,0,1,0.25,1,1.5,0,0
C000307,ENT_000441,2026-05-29 00:00:00,2026-05-26 00:00:00,2026-06-01 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000308,ENT_000691,2026-01-25 00:00:00,2026-01-22 00:00:00,2026-01-28 00:00:00,2,1,2,0,0,1,3284.29,3284.29,3284.29,0,0,1,0.5,1,1.0,0,0
C000309,ENT_000102,2026-08-11 00:00:00,2026-08-08 00:00:00,2026-08-14 00:00:00,4,3,4,0,0,3,54408.15,46843.63,18136.05,0,0,1,0.25,1,1.5,0,0
C000310,ENT_000264,2026-01-26 00:00:00,2026-01-23 00:00:00,2026-01-29 00:00:00,3,2,3,0,0,1,41755.71,38287.47,20877.85,0,2,0,0.333333,1,1.3333,0,0
C000311,ENT_000452,2026-04-06 00:00:00,2026-04-03 00:00:00,2026-04-09 00:00:00,9,8,9,0,0,3,23101.12,7437.75,2887.64,0,0,2,0.111111,1,1.7778,0,0
C000312,ENT_000311,2026-01-12 00:00:00,2026-01-09 00:00:00,2026-01-15 00:00:00,2,1,2,0,0,1,247247.25,247247.25,247247.25,0,0,1,0.5,1,1.0,0,0
C000313,ENT_000041,2026-01-10 00:00:00,2026-01-07 00:00:00,2026-01-13 00:00:00,2,1,2,0,0,1,578.0,578.0,578.0,0,1,0,0.5,1,1.0,0,0
C000314,ENT_000229,2026-03-15 00:00:00,2026-03-12 00:00:00,2026-03-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000315,ENT_000170,2026-01-27 00:00:00,2026-01-24 00:00:00,2026-01-30 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000316,ENT_000120,2026-07-31 00:00:00,2026-07-28 00:00:00,2026-08-03 00:00:00,2,1,2,0,0,1,255908.44,255908.44,255908.44,0,1,0,0.5,1,1.0,0,0
C000317,ENT_000366,2026-05-24 00:00:00,2026-05-21 00:00:00,2026-05-27 00:00:00,8,7,7,1,1,3,95567.0,42898.22,13652.43,1,2,0,0.125,1,1.75,1,1
C000318,ENT_000498,2026-06-18 00:00:00,2026-06-15 00:00:00,2026-06-21 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000319,ENT_000395,2026-05-01 00:00:00,2026-04-28 00:00:00,2026-05-04 00:00:00,3,2,3,0,0,1,6059.94,3200.75,3029.97,0,2,0,0.333333,1,1.3333,0,0
C000320,ENT_000126,2026-03-24 00:00:00,2026-03-21 00:00:00,2026-03-27 00:00:00,7,6,7,0,0,3,21972.59,8504.82,3662.1,0,1,0,0.142857,1,1.7143,0,0
C000321,ENT_000218,2026-01-17 00:00:00,2026-01-14 00:00:00,2026-01-20 00:00:00,8,7,7,1,1,3,258996.68,61912.6,36999.53,1,1,1,0.125,1,1.75,1,1
C000322,ENT_000677,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-08 00:00:00,2,1,2,0,0,1,49138.5,49138.5,49138.5,0,1,0,0.5,1,1.0,0,0
C000323,ENT_000091,2026-06-01 00:00:00,2026-05-29 00:00:00,2026-06-04 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000324,ENT_000131,2026-05-18 00:00:00,2026-05-15 00:00:00,2026-05-21 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000325,ENT_000008,2026-01-06 00:00:00,2026-01-03 00:00:00,2026-01-09 00:00:00,7,6,7,0,0,3,78776.56,65451.11,13129.43,0,1,0,0.142857,1,1.7143,1,1
C000326,ENT_000091,2026-02-07 00:00:00,2026-02-04 00:00:00,2026-02-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000327,ENT_000418,2026-07-11 00:00:00,2026-07-08 00:00:00,2026-07-14 00:00:00,23,22,22,1,1,3,943129.64,443027.23,42869.53,1,0,1,0.043478,1,1.913,1,1
C000328,ENT_000124,2026-03-15 00:00:00,2026-03-12 00:00:00,2026-03-18 00:00:00,6,5,6,0,0,2,56464.06,43964.89,11292.81,0,0,2,0.166667,1,1.6667,0,0
C000329,ENT_000172,2026-07-19 00:00:00,2026-07-16 00:00:00,2026-07-22 00:00:00,13,20,12,1,1,3,794535.77,328567.97,39726.79,3,0,2,0.128205,1,3.0769,1,2
C000330,ENT_000583,2026-02-20 00:00:00,2026-02-17 00:00:00,2026-02-23 00:00:00,11,10,10,1,1,3,49437.7,23697.59,4943.77,1,1,2,0.090909,1,1.8182,0,0
C000331,ENT_000335,2026-06-24 00:00:00,2026-06-21 00:00:00,2026-06-27 00:00:00,7,6,7,0,0,3,911270.08,314322.05,151878.35,0,2,0,0.142857,1,1.7143,1,1
C000332,ENT_000442,2026-03-23 00:00:00,2026-03-20 00:00:00,2026-03-26 00:00:00,2,1,2,0,0,1,1799.12,1799.12,1799.12,0,1,0,0.5,1,1.0,0,0
C000333,ENT_000054,2026-01-14 00:00:00,2026-01-11 00:00:00,2026-01-17 00:00:00,7,6,7,0,0,3,40844.51,29383.59,6807.42,0,1,1,0.142857,1,1.7143,0,0
C000334,ENT_000151,2026-07-05 00:00:00,2026-07-02 00:00:00,2026-07-08 00:00:00,3,2,3,0,0,2,968.97,700.71,484.49,0,1,0,0.333333,1,1.3333,0,0
C000335,ENT_000197,2026-02-26 00:00:00,2026-02-23 00:00:00,2026-03-01 00:00:00,2,1,2,0,0,1,3144.93,3144.93,3144.93,0,0,1,0.5,1,1.0,0,0
C000336,ENT_000085,2026-04-12 00:00:00,2026-04-09 00:00:00,2026-04-15 00:00:00,6,5,5,1,1,3,73938.15,46454.79,14787.63,1,0,1,0.166667,1,1.6667,0,0
C000337,ENT_000034,2026-05-24 00:00:00,2026-05-21 00:00:00,2026-05-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000338,ENT_000675,2026-03-03 00:00:00,2026-02-28 00:00:00,2026-03-06 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000339,ENT_000531,2026-06-07 00:00:00,2026-06-04 00:00:00,2026-06-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000340,ENT_000133,2026-07-22 00:00:00,2026-07-19 00:00:00,2026-07-25 00:00:00,6,5,6,0,0,3,39280.97,29036.31,7856.19,0,1,0,0.166667,1,1.6667,0,0
C000341,ENT_000074,2026-06-15 00:00:00,2026-06-12 00:00:00,2026-06-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000342,ENT_000207,2026-01-05 00:00:00,2026-01-02 00:00:00,2026-01-08 00:00:00,7,6,7,0,0,3,88364.2,45598.03,14727.37,0,1,2,0.142857,1,1.7143,0,0
C000343,ENT_000139,2026-02-15 00:00:00,2026-02-12 00:00:00,2026-02-18 00:00:00,4,4,4,0,0,3,236921.14,231293.63,59230.29,0,0,1,0.333333,1,2.0,0,0
C000344,ENT_000546,2026-05-16 00:00:00,2026-05-13 00:00:00,2026-05-19 00:00:00,4,3,3,1,1,3,39917.47,24153.97,13305.82,1,1,0,0.25,1,1.5,0,0
C000345,ENT_000543,2026-06-26 00:00:00,2026-06-23 00:00:00,2026-06-29 00:00:00,2,2,2,0,0,1,6374.06,4849.78,3187.03,0,0,2,1.0,1,2.0,0,0
C000346,ENT_000123,2026-07-13 00:00:00,2026-07-10 00:00:00,2026-07-16 00:00:00,10,9,10,0,0,3,729266.2,298476.36,81029.58,0,0,1,0.1,1,1.8,1,2
C000347,ENT_000033,2026-07-17 00:00:00,2026-07-14 00:00:00,2026-07-20 00:00:00,14,14,14,0,0,3,125120.69,37208.02,8937.19,0,2,1,0.076923,1,2.0,0,0
C000348,ENT_000232,2026-03-08 00:00:00,2026-03-05 00:00:00,2026-03-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000349,ENT_000097,2026-06-01 00:00:00,2026-05-29 00:00:00,2026-06-04 00:00:00,2,1,2,0,0,1,285.63,285.63,285.63,0,1,0,0.5,1,1.0,0,0
C000350,ENT_000444,2026-06-10 00:00:00,2026-06-07 00:00:00,2026-06-13 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000351,ENT_000208,2026-04-17 00:00:00,2026-04-14 00:00:00,2026-04-20 00:00:00,2,1,2,0,0,1,25036.88,25036.88,25036.88,0,0,1,0.5,1,1.0,0,0
C000352,ENT_000502,2026-06-23 00:00:00,2026-06-20 00:00:00,2026-06-26 00:00:00,18,17,17,1,1,3,1859175.83,314322.05,109363.28,1,0,1,0.055556,1,1.8889,1,2
C000353,ENT_000247,2026-04-26 00:00:00,2026-04-23 00:00:00,2026-04-29 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000354,ENT_000190,2026-04-13 00:00:00,2026-04-10 00:00:00,2026-04-16 00:00:00,4,3,4,0,0,3,30689.17,26396.55,10229.72,0,0,1,0.25,1,1.5,0,0
C000355,ENT_000138,2026-04-06 00:00:00,2026-04-03 00:00:00,2026-04-09 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000356,ENT_000469,2026-04-14 00:00:00,2026-04-11 00:00:00,2026-04-17 00:00:00,3,2,3,0,0,2,38351.32,35001.22,19175.66,0,0,1,0.333333,1,1.3333,0,0
C000357,ENT_000643,2026-01-07 00:00:00,2026-01-04 00:00:00,2026-01-10 00:00:00,3,2,3,0,0,2,5837.54,3816.59,2918.77,0,1,0,0.333333,1,1.3333,0,0
C000358,ENT_000023,2026-08-05 00:00:00,2026-08-02 00:00:00,2026-08-08 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000359,ENT_000052,2026-01-26 00:00:00,2026-01-23 00:00:00,2026-01-29 00:00:00,4,3,4,0,0,3,4796.79,3801.38,1598.93,0,1,0,0.25,1,1.5,0,0
C000360,ENT_000011,2026-03-20 00:00:00,2026-03-17 00:00:00,2026-03-23 00:00:00,2,1,2,0,0,1,4334.29,4334.29,4334.29,0,0,1,0.5,1,1.0,0,0
C000361,ENT_000622,2026-03-24 00:00:00,2026-03-21 00:00:00,2026-03-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000362,ENT_000360,2026-03-29 00:00:00,2026-03-26 00:00:00,2026-04-01 00:00:00,4,3,4,0,0,2,6422.73,3295.56,2140.91,0,2,0,0.25,1,1.5,0,0
C000363,ENT_000328,2026-02-18 00:00:00,2026-02-15 00:00:00,2026-02-21 00:00:00,6,5,5,1,1,3,56601.24,46964.54,11320.25,1,0,2,0.166667,1,1.6667,0,0
C000364,ENT_000343,2026-06-13 00:00:00,2026-06-10 00:00:00,2026-06-16 00:00:00,7,6,7,0,0,3,306728.19,298044.85,51121.36,0,2,0,0.142857,1,1.7143,0,0
C000365,ENT_000557,2026-05-20 00:00:00,2026-05-17 00:00:00,2026-05-23 00:00:00,3,2,3,0,0,2,42008.01,41497.08,21004.01,0,0,1,0.333333,1,1.3333,0,0
C000366,ENT_000505,2026-06-27 00:00:00,2026-06-24 00:00:00,2026-06-30 00:00:00,14,13,13,1,1,3,1601422.5,309967.24,123186.35,1,1,2,0.071429,1,1.8571,1,1
C000367,ENT_000522,2026-02-20 00:00:00,2026-02-17 00:00:00,2026-02-23 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000368,ENT_000008,2026-07-05 00:00:00,2026-07-02 00:00:00,2026-07-08 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000369,ENT_000511,2026-01-15 00:00:00,2026-01-12 00:00:00,2026-01-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000370,ENT_000548,2026-04-10 00:00:00,2026-04-07 00:00:00,2026-04-13 00:00:00,8,7,8,0,0,3,49359.02,24497.29,7051.29,0,0,1,0.125,1,1.75,0,0
C000371,ENT_000022,2026-03-11 00:00:00,2026-03-08 00:00:00,2026-03-14 00:00:00,9,8,9,0,0,3,784917.81,361046.88,98114.73,0,0,2,0.111111,1,1.7778,0,0
C000372,ENT_000432,2026-07-02 00:00:00,2026-06-29 00:00:00,2026-07-05 00:00:00,4,3,4,0,0,3,393041.18,364308.86,131013.73,0,0,1,0.25,1,1.5,1,1
C000373,ENT_000098,2026-08-19 00:00:00,2026-08-16 00:00:00,2026-08-22 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000374,ENT_000541,2026-05-28 00:00:00,2026-05-25 00:00:00,2026-05-31 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000375,ENT_000656,2026-04-02 00:00:00,2026-03-30 00:00:00,2026-04-05 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000376,ENT_000018,2026-07-12 00:00:00,2026-07-09 00:00:00,2026-07-15 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000377,ENT_000527,2026-03-11 00:00:00,2026-03-08 00:00:00,2026-03-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000378,ENT_000368,2026-03-02 00:00:00,2026-02-27 00:00:00,2026-03-05 00:00:00,2,1,2,0,0,1,339002.14,339002.14,339002.14,0,1,0,0.5,1,1.0,0,0
C000379,ENT_000144,2026-02-25 00:00:00,2026-02-22 00:00:00,2026-02-28 00:00:00,5,4,5,0,0,3,7396.87,2398.78,1849.22,0,1,0,0.2,1,1.6,0,0
C000380,ENT_000431,2026-04-12 00:00:00,2026-04-09 00:00:00,2026-04-15 00:00:00,5,4,5,0,0,2,22917.31,14138.53,5729.33,0,0,1,0.2,1,1.6,0,0
C000381,ENT_000061,2026-01-01 00:00:00,2025-12-29 00:00:00,2026-01-04 00:00:00,9,8,9,0,0,3,516217.57,199053.09,64527.2,0,0,1,0.111111,1,1.7778,1,2
C000382,ENT_000698,2026-02-08 00:00:00,2026-02-05 00:00:00,2026-02-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000383,ENT_000247,2026-08-08 00:00:00,2026-08-05 00:00:00,2026-08-11 00:00:00,5,4,5,0,0,3,55006.16,47878.67,13751.54,0,1,0,0.2,1,1.6,0,0
C000384,ENT_000215,2026-07-26 00:00:00,2026-07-23 00:00:00,2026-07-29 00:00:00,3,2,3,0,0,2,435362.16,432813.83,217681.08,0,1,0,0.333333,1,1.3333,0,0
C000385,ENT_000484,2026-08-09 00:00:00,2026-08-06 00:00:00,2026-08-12 00:00:00,4,3,4,0,0,3,7902.75,3640.28,2634.25,0,0,1,0.25,1,1.5,0,0
C000386,ENT_000359,2026-02-19 00:00:00,2026-02-16 00:00:00,2026-02-22 00:00:00,6,5,6,0,0,3,798741.51,497990.6,159748.3,0,1,0,0.166667,1,1.6667,0,0
C000387,ENT_000457,2026-05-17 00:00:00,2026-05-14 00:00:00,2026-05-20 00:00:00,5,4,5,0,0,3,25500.45,18266.1,6375.11,0,2,0,0.2,1,1.6,0,0
C000388,ENT_000590,2026-01-13 00:00:00,2026-01-10 00:00:00,2026-01-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000389,ENT_000050,2026-06-21 00:00:00,2026-06-18 00:00:00,2026-06-24 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000390,ENT_000627,2026-07-17 00:00:00,2026-07-14 00:00:00,2026-07-20 00:00:00,11,18,10,1,1,3,447964.65,142285.52,24886.92,2,0,1,0.163636,1,3.2727,1,1
C000391,ENT_000662,2026-01-23 00:00:00,2026-01-20 00:00:00,2026-01-26 00:00:00,11,10,11,0,0,3,672292.61,219484.47,67229.26,0,2,1,0.090909,1,1.8182,1,1
C000392,ENT_000108,2026-03-19 00:00:00,2026-03-16 00:00:00,2026-03-22 00:00:00,3,2,3,0,0,2,75183.51,72818.58,37591.75,0,0,1,0.333333,1,1.3333,0,0
C000393,ENT_000619,2026-06-25 00:00:00,2026-06-22 00:00:00,2026-06-28 00:00:00,16,17,14,2,2,3,1530614.82,278245.95,90036.17,6,2,1,0.070833,1,2.125,1,2
C000394,ENT_000684,2026-02-17 00:00:00,2026-02-14 00:00:00,2026-02-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000395,ENT_000584,2026-07-02 00:00:00,2026-06-29 00:00:00,2026-07-05 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000396,ENT_000620,2026-05-07 00:00:00,2026-05-04 00:00:00,2026-05-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000397,ENT_000437,2026-05-25 00:00:00,2026-05-22 00:00:00,2026-05-28 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000398,ENT_000559,2026-07-21 00:00:00,2026-07-18 00:00:00,2026-07-24 00:00:00,2,1,2,0,0,1,4725.08,4725.08,4725.08,0,0,1,0.5,1,1.0,0,0
C000399,ENT_000147,2026-02-08 00:00:00,2026-02-05 00:00:00,2026-02-11 00:00:00,9,9,8,1,1,3,370615.66,213067.05,41179.52,1,1,0,0.125,1,2.0,0,0
C000400,ENT_000447,2026-07-12 00:00:00,2026-07-09 00:00:00,2026-07-15 00:00:00,7,6,7,0,0,3,16297.1,4981.32,2716.18,0,0,1,0.142857,1,1.7143,0,0
C000401,ENT_000468,2026-04-23 00:00:00,2026-04-20 00:00:00,2026-04-26 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000402,ENT_000678,2026-01-27 00:00:00,2026-01-24 00:00:00,2026-01-30 00:00:00,2,1,2,0,0,1,739.49,739.49,739.49,0,1,0,0.5,1,1.0,0,0
C000403,ENT_000162,2026-05-20 00:00:00,2026-05-17 00:00:00,2026-05-23 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000404,ENT_000284,2026-01-28 00:00:00,2026-01-25 00:00:00,2026-01-31 00:00:00,2,1,2,0,0,1,38910.75,38910.75,38910.75,0,0,1,0.5,1,1.0,0,0
C000405,ENT_000403,2026-07-22 00:00:00,2026-07-19 00:00:00,2026-07-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000406,ENT_000551,2026-05-10 00:00:00,2026-05-07 00:00:00,2026-05-13 00:00:00,9,8,7,2,2,3,814946.14,396465.35,101868.27,2,0,1,0.111111,1,1.7778,1,1
C000407,ENT_000230,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-08 00:00:00,20,21,18,2,2,3,971430.43,162257.51,46258.59,5,0,1,0.055263,1,2.1,1,2
C000408,ENT_000699,2026-06-13 00:00:00,2026-06-10 00:00:00,2026-06-16 00:00:00,17,18,16,1,1,3,1085576.07,210497.34,60309.78,1,1,2,0.066176,1,2.1176,1,2
C000409,ENT_000284,2026-03-08 00:00:00,2026-03-05 00:00:00,2026-03-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000410,ENT_000025,2026-08-24 00:00:00,2026-08-21 00:00:00,2026-08-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000411,ENT_000510,2026-05-17 00:00:00,2026-05-14 00:00:00,2026-05-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000412,ENT_000470,2026-06-15 00:00:00,2026-06-12 00:00:00,2026-06-18 00:00:00,8,7,8,0,0,3,676635.7,392439.96,96662.24,0,2,0,0.125,1,1.75,0,0
C000413,ENT_000333,2026-08-04 00:00:00,2026-08-01 00:00:00,2026-08-07 00:00:00,5,4,4,1,1,3,114818.12,110751.81,28704.53,1,0,1,0.2,1,1.6,0,0
C000414,ENT_000364,2026-08-04 00:00:00,2026-08-01 00:00:00,2026-08-07 00:00:00,4,3,4,0,0,3,43312.82,39291.21,14437.61,0,1,0,0.25,1,1.5,0,0
C000415,ENT_000660,2026-08-14 00:00:00,2026-08-11 00:00:00,2026-08-17 00:00:00,9,8,9,0,0,3,543888.73,270401.19,67986.09,0,0,1,0.111111,1,1.7778,1,1
C000416,ENT_000020,2026-02-15 00:00:00,2026-02-12 00:00:00,2026-02-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000417,ENT_000317,2026-05-06 00:00:00,2026-05-03 00:00:00,2026-05-09 00:00:00,2,1,2,0,0,1,1955.46,1955.46,1955.46,0,0,1,0.5,1,1.0,0,0
C000418,ENT_000048,2026-08-24 00:00:00,2026-08-21 00:00:00,2026-08-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000419,ENT_000440,2026-02-24 00:00:00,2026-02-21 00:00:00,2026-02-27 00:00:00,3,2,3,0,0,2,6141.12,3520.65,3070.56,0,1,0,0.333333,1,1.3333,0,0
C000420,ENT_000412,2026-01-07 00:00:00,2026-01-04 00:00:00,2026-01-10 00:00:00,23,26,19,4,4,3,1482435.71,293900.93,57016.76,9,1,2,0.051383,1,2.2609,1,2
C000421,ENT_000244,2026-06-17 00:00:00,2026-06-14 00:00:00,2026-06-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000422,ENT_000291,2026-07-09 00:00:00,2026-07-06 00:00:00,2026-07-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000423,ENT_000301,2026-05-30 00:00:00,2026-05-27 00:00:00,2026-06-02 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000424,ENT_000189,2026-01-09 00:00:00,2026-01-06 00:00:00,2026-01-12 00:00:00,2,1,1,1,1,1,3965.26,3965.26,3965.26,1,0,1,0.5,1,1.0,0,0
C000425,ENT_000018,2026-05-06 00:00:00,2026-05-03 00:00:00,2026-05-09 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000426,ENT_000261,2026-07-17 00:00:00,2026-07-14 00:00:00,2026-07-20 00:00:00,3,2,2,1,1,2,6493.34,4553.71,3246.67,1,0,1,0.333333,1,1.3333,0,0
C000427,ENT_000561,2026-07-22 00:00:00,2026-07-19 00:00:00,2026-07-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
